,business_id,count,name_biz,stars_biz,address,neighborhood,latitude,longitude
1181,gBy6UXTpoSHhW6qd15XU0g,40,Lakes Lounge,4.0,2920 Lake East Dr,The Lakes,36.1384195034,-115.284254123
1182,c5TOGBUCCUUNBPM7h_KbmQ,40,Fausto's Mexican Grill,4.0,7835 S Rainbow Blvd,Southwest,36.0460189434,-115.244014487
1183,2YBO1LEKIgyle0uX50u15Q,40,Noodle Exchange,3.5,"Gold Coast, 4000 W Flamingo Rd",,36.1163540204,-115.192880854
1184,LZSyWy4IHgXg6QhW2jrBlw,40,Romano's Macaroni Grill,3.0,2400 W. Sahara Ave.,,36.1447171,-115.175034
1186,iX2c4IzH_L5F6FM5GD3SUQ,39,Tasty Crepes,5.0,4845 S Fort Apache Rd,Spring Valley,36.101689985,-115.29815026
1187,DKXUkIrFnMUMF535gf-dPA,39,Frijoles & Frescas Grilled Tacos,4.5,4811 S Rainbow Blvd,Spring Valley,36.10100467,-115.243461022
1188,WXSsJIO_uGGSxS9qC8x1gQ,39,The Protein Source,4.0,"4220 S Grand Canyon Dr, Ste 8",Spring Valley,36.1131435,-115.3060615
1189,ZXfMiPsPv-cH7GMQ-5-mhA,39,Montana Meat Company,3.5,6371 Centennial Center Bl,Centennial,36.2739112,-115.2692364
1191,Wbi-x-1Nbn6LFCMOSN6F5Q,39,Cafe Rio,2.5,6575 N Decatur Blvd,Centennial,36.2794672,-115.2080128
1192,JJAwT9R6Fp2yyWHtWFA8uQ,39,Sushi Way,4.5,"3900 Paradise Rd, Ste B",Eastside,36.118841,-115.154483
1194,EWbNTPW0co_X4lZRB-QTLQ,39,Ocha Thai Cuisine,4.0,1201 Las Vegas Blvd S,Downtown,36.1566896,-115.148347
1195,oN_A87dyVD2FBk7coLnhCg,39,Chile Verde Express Mexican Grill,4.5,"Choice Gas Station, 8095 S Rainbow Blvd",Southwest,36.0418375,-115.2441863
1196,Qor28v4BlhSwtN8DSvah9g,39,Pepe's Tacos,3.5,1401 N Decatur Blvd,,36.18557,-115.207581
1197,NaZVUOzqk5b-l0mlki-9Og,39,Chun Fai Chinese Eatery,3.5,"6565 S Fort Apache Rd, Ste 175",Spring Valley,36.0689682903,-115.298683822
1198,aYfHXWNjLNUVoQa5CMA2jg,39,The Juice Standard,4.5,"4555 S Ft Apache Rd, Ste 144",Spring Valley,36.1065041,-115.2979412
1199,9U4Tqt5SkZKQ6eeH6IPSxQ,39,Ohjah Japanese Steakhouse,4.5,"2051 N Rainbow Blvd, Ste 102",,36.1987541,-115.2427914
1200,B0Vm2tge4I2JJlZhD4sl0Q,39,35 Steaks + Martinis,4.0,"Hard Rock Hotel & Casino, 4455 Paradise Rd",Eastside,36.1102226,-115.155311
1201,S5FTckOpSK0_Ma4c18ZEgg,39,Wo Fat,3.5,"3700 E Desert Inn Rd, Ste 1",Eastside,36.1299291,-115.0936019
1203,XwJ6fZRVbxQYRsryy4-qDw,39,Urban Crawfish Station,4.5,"4821 Spring Mountains Rd, Ste C",Chinatown,36.1249038512,-115.207247559
1204,7EZ4Eu7YJ1ltRCC5jXFJrQ,39,The Buffet At TI,2.5,3300 S Las Vegas Blvd,The Strip,36.124829,-115.171991
1206,H_FkQxifSo13B2FWjhp36g,39,Otto Enoteca Pizzeria,3.5,"The Venetian, 3355 Las Vegas Blvd S",The Strip,36.1229174,-115.1685253
1207,aGDo7GDN5YLvpYykpSLkbw,39,Florida Cafe Cuban Bar & Grill,3.5,"Shalimar Hotel/ Parquin & Restaurant, 1401 Las Vegas Blvd S",Downtown,36.155323,-115.149618
1209,QmVF3KJ07PsdroCFwOC_Ow,39,Chao Thai Restaurant,4.0,"4550 S Maryland Pkwy, Ste 23",University,36.1067926,-115.1364723
1210,IU55VgrpLzVKo9sXWbTn3Q,38,Five Guys Burgers and Fries,3.5,2520 E Craig Rd,,36.2404520716,-115.116339292
1211,uh7DUWtPoZkuEE05fghJ_w,38,Beauty & Essex,4.0,3708 S Las Vegas Blvd,The Strip,36.1099345,-115.1754157
1213,2pV-BNJvTL3f3EiMZlv6_w,38,Geisha House Steak & Sushi,3.5,"6572 N Decatur Blvd, Ste 150",,36.279651,-115.206043
1214,bKbYRUZKDYonSPOjzchJJg,38,Veggie Delight,4.0,3504 Wynn Rd,Chinatown,36.1260132,-115.1944708
1216,vLkKorA1gPS97Zj0_WKA0Q,38,Twist by Pierre Gagnaire,4.0,"Mandarin Oriental, 3752 Las Vegas Blvd S",The Strip,36.1038631057,-115.173755046
1217,sUMi2q41l4AzOsmJMRY8zQ,38,Del Mar Deli,3.5,9777 Las Vegas Blvd S,Southeast,36.0115411891,-115.175896473
1218,TspQ9jCczz436RiJHJQYZw,38,Fresh Kabob,4.0,"1405 E Sunset Rd, Ste 130",Southeast,36.0714626826,-115.1341723
1219,YYE0C8FeDpB6zqB0kSEh7w,38,Chile Addiction,4.0,"4235 S Fort Apache Rd, Ste 260",Spring Valley,36.1125835074,-115.298321231
1220,9d36_PI9Fh7kZ-Pybr2QiA,38,The Olive Mediterranean Grill,4.0,"3850 E Sunset Rd, Ste D",Southeast,36.0718439856,-115.090392342
1221,ZCQa7CJxZ-53Zxd_pobWug,38,Le Cafe Ile St. Louis,3.0,3655 Las Vegas Blvd S,The Strip,36.112544,-115.170981
1223,etid3CozFvEOFcvDwHXsDw,38,Harvest by Roy Ellamar,4.0,3600 S Las Vegas Blvd,The Strip,36.112584716,-115.174618512
1224,TrN8HBHBL4-Tu7cXMDoopQ,38,Golden Flower Chinese Cuisine,4.0,3315 E Russell Rd,Southeast,36.0856861,-115.1037793
1225,5iSlHNIy3RLbCP5AayB31g,38,Ruby Tuesday,3.5,865 West Craig Road,,36.2388340919,-115.154006492
1226,hubbaEcYPYEZu5Ziz6i0lw,38,Mantra Masala,3.5,"8530 W Warm Springs Rd, Ste 101",Southwest,36.0563527,-115.2773493
1227,xmWs-su5eB5_57CIw4sqfw,38,Gina's Bistro,4.5,4226 S Durango Dr,Spring Valley,36.1128802,-115.2786224
1228,UK2Onb024Azao0DrTHSvhg,38,Yanni's Greek Grill,4.5,"9620 S Las Vegas Blvd, Ste E-7",Southeast,36.0148375673,-115.171262962
1229,01Ov9eDxKRY5k6ImMdiWLQ,38,Hong Kong Garden Seafood & BBQ Cafe,3.0,3407 S Jones Blvd,Chinatown,36.1271853,-115.2250113
1230,Ch3HkwQYv1YKw_FO06vBWA,38,P.F. Chang's,3.5,4165 S Paradise Rd,Eastside,36.113548,-115.1538906
1231,4KmrrhtfnngTVFa2d5LAjg,38,Allegro,3.5,3131 Las Vegas Blvd S,The Strip,36.127858,-115.165969
1232,1SE9f6TEV5XhnTuuK01xwA,38,Wingstop,3.0,3910 S Maryland Pkwy,Eastside,36.1179083858,-115.137138704
1233,6qKjl6xJQzLb9ka-QbTudA,38,Las Cazuelas,4.5,"9711 S Eastern Ave, Ste H-8",Southeast,36.0123098,-115.1189623
1235,dk1MV0MP32Xq-iBxzewl0A,37,Tropical Smoothie Cafe,2.0,4165 S Grand Canyon Dr,Spring Valley,36.1141241,-115.3087109
1236,FykLjv4tIq618q8F2pvTKg,37,Krazy Buffet,3.0,3131 N Rainbow Blvd,Northwest,36.2174113,-115.2427036
1238,ZJ0gQp0fcnIDiZv0m9--Gg,37,Angara Indian Spice Grill,4.5,"4165 S Grand Canyon Dr, Ste 105",Spring Valley,36.1140628006,-115.308651882
1239,cghHesD2NXV5yUu-ZAxE2g,37,Lumberjacks,3.0,965 W Craig Rd,,36.2389291,-115.1556685
1240,HWl2EbZhkhAkFgqt44yUkA,37,Señor Frog's,2.5,3300 S Las Vegas Blvd,The Strip,36.1247576879,-115.170617441
1241,H_eO04NZAQIDcbtFQ4BUag,37,Bobo China,4.5,8465 W Sahara Ave,Westside,36.1429966,-115.2761063
1243,H8umkLwMkM0vP5B8oPiozQ,37,Sundance Grill,3.0,"Silverton Casino Hotel, 3333 Blue Diamond Rd",Southwest,36.0420620086,-115.183415054
1244,IRbgMt0cVuzK1KSppU16_Q,37,Andrea's,4.0,3131 Las Vegas Blvd S,The Strip,36.1260222006,-115.166711078
1245,F2HKV9oJhnIKQ-M4Gt4Ftg,37,Voodoo Wing Company,4.0,6728 W Cheyenne Ave,Northwest,36.2185398,-115.2431106
1246,Cpb142L849ilMzgiSR4a0w,37,Tina's Filipino Cuisine,4.0,"7720 S Jones Blvd, Ste 105",Southwest,36.048884235,-115.224469189
1247,w5LUtmw4G1KD7qAntqGd9w,37,Yoshinoya,3.0,4808 S Maryland Pkwy,University,36.10259,-115.136559
1248,vGAJwqvfJLoeHdaM-8eRng,37,Chili's,2.5,6505 N Decatur Blvd,Centennial,36.2783709,-115.2069617
1250,eS76100l3h7Ollb5s3_M4A,37,Mad House Coffee,4.0,8899 S Eastern Ave,Southeast,36.0280675,-115.1189137
1252,COgwFthJpS4We16W5Gf4lw,37,Pamplemousse Le Restaurant,4.0,400 E Sahara Ave,Downtown,36.144096,-115.152417
1254,KNTjauGqmib3sG1HWJyKEQ,37,E-Jo Korean Restaurant,4.0,"700 E Sahara Ave, Ste D",Downtown,36.1442771,-115.145359
1256,ghDNHpqETRJGxG5iUtaZtw,37,Lobster ME,3.5,"Grand Canal Shoppes at The Venetian, 3377 South Las Vegas Blvd",The Strip,36.1215478105,-115.169505741
1257,4X0KWUPcD2EkHN83aa4cXg,37,Blondies Sports Bar & Grill,2.5,"Planet Hollywood Resort & Casino, 3663 Las Vegas Blvd S",The Strip,36.1105256165,-115.169562361
1258,e0JOkQYz_cnz91k6X55PLw,37,Sinatra,4.0,3131 Las Vegas Blvd S,The Strip,36.1265953,-115.1653652
1259,fAo-3jt3oD69nwnr5M6FLQ,36,Wing Lei,3.5,3131 Las Vegas Blvd. South,The Strip,36.1265953,-115.1653652
1260,1aj4TG0eFq6NaPBKk6bK7Q,36,Jacques Cafe,4.0,"1910 Village Center Cir, Unit One",Summerlin,36.193176,-115.304092
1261,03icrim6SfEQJlejDMbzsA,36,Pho Saigon,4.0,"6820 Spring Mountain Rd, Ste C111",Chinatown,36.1269027,-115.2411278
1263,YYU_E5ASIuS6HHUu8Kv-Xg,36,Pho Annie 2,4.5,"5651 S Grand Canyon, Ste 100",Spring Valley,36.0861570412,-115.307519138
1264,z-OhppazxWfHnUCzFTKQhw,36,Snow White Cafe,4.0,"3400 S Jones Blvd, Ste 3",Chinatown,36.1273078,-115.2243612
1265,YeYtDdGRonHddnviDc1q7g,36,Teriyaki Boy Healthy Grill,3.5,"9055 S Eastern Ave, Ste 1-B",Southeast,36.0253639,-115.1189835
1267,LgvgD8JllzVmIdme4OP7Eg,36,Firehouse Subs,4.0,"7290 W Lake Mead Blvd, Ste 100",,36.19644395,-115.250950253
1268,hT86CbF0p75wKqgAEbWVrA,36,Khun Chai Thai Restaurant,4.0,"3650 S Decatur Blvd, Ste 1",Chinatown,36.1242915571,-115.20783251
1269,w6zW6gIyg1sI5V6Wag_SYg,36,Teppan Bento,4.5,"467 E Silverado Ranch, Unit 125",Southeast,36.0125177,-115.1526505
1271,fAlKTsfsUF6A5iujEI2Z1w,36,Off The Strip at the LINQ,4.0,3545 Las Vegas Blvd S,The Strip,36.1177747,-115.1725759
1272,gOOc6MDdhw7fV0Tf30mfAQ,36,Gritz Cafe,4.5,"1911 Stella Lake, Ste 150",,36.1937713,-115.1647985
1273,qKn9nynsVYIST8rf6tEFRQ,36,Corner Thai Kitchen,4.0,"9575 W Tropicana Ave, Ste 1",Spring Valley,36.099339,-115.30114
1275,SDtIdchX9WpKlH5Yst8kjQ,36,Red Rice,4.5,"9400 S Eastern Ave, Ste 106A",Southeast,36.0182434258,-115.118047093
1276,Uk0_hruW6Ai5Tb47zo7IIQ,36,Spearmint Rhino Las Vegas,3.5,3340 S Highland Dr,,36.1281204,-115.1782481
1278,ht9Z_l_Eq4vx-SFsltVlaQ,36,L&L Hawaiian Barbecue,3.0,"7320 S Rainbow Blvd, Ste 104",Southwest,36.0553574,-115.2414974
1280,7P3Z4HTUM8M8Y9Yw3cc7Pg,36,Tipsy Coffee House,4.0,"6496 Medical Center St, Ste 102",Spring Valley,36.0707521,-115.2919191
1281,esBRj9uPRzwxaW4Lz1XGLA,36,Oyster Bar,4.0,3475 S Las Vegas Blvd,The Strip,36.1193098,-115.1717702
1282,0Hcks5q-DgJbDlmEWolx4A,36,Bonefish Grill,3.5,8701 W Charleston Blvd,Westside,36.158503,-115.285177
1283,TUrQG_XfJA_kCOSN0oUbTQ,36,Smashburger,3.5,"7390 Las Vegas Blvd, Ste 100",Southeast,36.0552452,-115.1723424
1284,sSmt7JFTDNCcK1KfMVO2hw,36,Mickie Finnz,2.5,"425 Fremont St, Ste 120",Downtown,36.1689181,-115.1415925
1285,U9nXdynQ2YR5xYx8tM3S7w,36,TGI Fridays,2.5,4570 W Sahara Ave,Westside,36.1448864,-115.20233
1286,Ta4GRuHyZvU5H_l5IAG1PQ,36,Nanay Gloria's,3.5,"5980 W Spring Mountain Rd, Ste 2",Chinatown,36.125541,-115.223274
1287,6bU4NFkXbdbvnQBDa9-nfQ,36,Fiesta Filipina Cuisine,3.5,"3310 S Jones Blvd, Ste A",Westside,36.1286028,-115.2242459
