Condition,Rating,Review
Migraine Prevention,5.0,"""I only took Topamax 25mg 2x daily for 10 days before I could no longer take the side effects. I have suffered from almost daily migraines since I was 6 years old and have always resorted to OTC medicines to ""attempt"" to ease the pain. I have taken Imitrex to combat the pain and even resorted to Valium to knock myself out and sleep through it. When I heard about Topamax I was elated and it really does work at preventing migraines. However, within a few days I developed some side effects ranging from annoying to considering whether I should go to the ER: burning/stinging sensation when drinking soda, tingling feet, nausea, weight loss, memory loss, irregular heartbeat and passing out. I can't function like that. """
Migraine Prevention,5.0,"""This medicine did reduce the frequency of my migraines. However, it caused severe memory loss, problems with concentration, and an inability to remember certain words. This led to my GPA plummeting after years of hard work to keep myself on the Dean's List, severely decreased my scores on the GRE, and decreased my chances of getting into graduate school. I'm off the pills now and looking for a different option; there is no way I can keep my job in tech support if I start the pills again. """
Migraine Prevention,5.0,"""I used Topamax for less than a year. I loved it for the first 7 months because it got rid of my headaches and reduced my appetite.  Then I began to notice side-effects that made me anxious to get off of it.  My fingernails became really thin, I was depressed and my hair was really was falling. I was taking 600 mg of Topamax which sounds like more than a lot of people but I found out online that many other people experienced the same symptoms on lower doses. I had to ween myself off Topamax and am starting Elavil. """
Migraine Prevention,5.0,"""We tried this for my daughter when she suddenly started getting migraines every day. Migraines down to 2 per week and less severe but when we tried increasing the dose side effects became intolerable: doesn't help her sleep at night yet makes her very tired all day, have to force her to eat, her legs tingle all the way up to her hip. She also has nightmares,  and vivid dreams, even during the day. That was the last straw and we'll be trying something else. Real shame because we think it was helping."""
Migraine Prevention,5.0,"""I just took my first dose of Topamax last night and have already started to notice some of the side effects. I normally am ADDICTED to Red Bull. Now I can't even stand the taste, just after one dose. My mouth has also been tingling all day and I ate just one pop tart and got extremely full. Reading every one else's reviews is comforting. I am also still on propranolol because my migraines were coming back."""
Migraine Prevention,5.0,"""I've taking topamax for three years.  It helped but I started getting eye pain behind my left eye.  My eye would throb like a bird was pecking at it. I went to several doctors about it and U of L dr. figured it out...it was topamax causing the problem.  I'm  off of the meds.and having very little pain behind my eye."""
Seizure Prevention,5.0,"""Topamax is very good at helping me with keeping my seizures away. My main problem though, is sometimes anywhere between 3:00 and 5:00 in the afternoon I have a ""nap crash"". Meaning my eyes want to close because I feel drowsy no matter how much I try to fight it and within a few minutes after my eyes close I'm completely unconscious."""
Migraine Prevention,5.0,"""I've been taking this drug since the end of Sept 2014. On 100mg per day, taken 25mg 4 times a day as I find them so strong. They've been working really well up until about a month ago, but the migraines have returned, so wondering whether I need to increase the dose or to request to try botox - anyone tried this for migraine treatment? Side effects-these have been tough and ongoing. Pins and needles in hands&feet, severe nausea, dizziness, memory loss, lack of concentration, reduced heart rate (normal 70 bpm to 48 - I'm a 35 year old female), find it hard to sleep. Have lost 2.5 stone so far, have real trouble eating as feel so sick-dietician scored me with a high risk of malnutrition. Concerned about the damage this drug is doing."""
Obesity,5.0,"""I have been on 50mg of Topirimate for just over a month now and have had no weight loss. I am very disappointed. I suddenly gained 12 kilos last year due to medication and now weigh 55kg which is heavy for me. I want to lose 7kg to get back to my normal weight. I don't know whether to up my dose? Everyone seems to lose weight instantly?"""
Migraine Prevention,5.0,"""My migraines are primarily abdominal, but I get daily 'tension"" type headaches as well.   But my nausea ""attacks"" are totally debilitating and the headaches get more so every day.  I took Topamax starting at 25 mgs then increased. I noticed it really helping my symptoms, way less nausea, headaches stopped and I could sleep well.   Unfortunately, I am one of the people who react with a rare side effect of an acute onset closed angle glaucoma attack and my vision got very blurry and got so bad I could not see anything but blobs if it was more that 12 inches from my face. If you get blurred vision go to the ER and show them the letter from the Topamax website, because ER had never heard of that reaction.  I gave it a 5 because it worked until then."""
