Condition,Rating,Review
Neuralgia,9.0,"""I had lumbar decompression surgery in July for a herniated disk (L4,L5) and spinal stenosis.  A week after the surgery, the nerve in my left leg and foot ""woke"" up and the pain was severe.  My left foot was constantly burning, with feelings of electric shock 24 hours a day. I couldn't wear my shoe and I was very depressed by the pain - I couldn't walk  barely without pain.  My surgeon put me on Lyrica and within a week, almost all of the burning disappeared.  I get a random ""shock"" in my toes, a spasm in my arch and part of my foot is still numb, but I can function again.  The pain is manageable and minor.  I'm told it will heal but will take months. I've had some blurred vision, but that's better than the pain.  Lyrica was a life saver."""
Diabetic Peripheral Neuropathy,9.0,"""I was taking Lyrica for several years.  I stopped taking it because of the price.  My prescription medications are covered by Medicare & other insurance, but I do not believe in indiscriminately spending Medicare money.  So, again, only because of the cost, I stopped. 
My feet went wild, burning pain, could not even have the bed covers on them at night.  I got my Rx for Lyrica renewed and when it came I first took 2 caps in order to see if it would get started again.  It did!  I'm going to be doing a bit of research on the internet for a lower cost alternative.  Gabapentin looks good at the moment, maybe on my next doc appt. I'll try it.
I gave it only a 9 because of the cost, but for effectiveness I'd give it as high a number as allowed."""
Fibromyalgia,9.0,"""I have had Fibromyalgia for 4 years now and recently my doctor put me on Lyrica and Cymbalta. The Lyrica is a true lifesaver, it really helps with the pain. But has a lot of side effects. 
Cons-Feeling like a zombie, shakes, sick at my stomach, itching and blurry eyes, drowsiness.
Pros-My pain is almost all gone, happy mood, and can move free with barely any pain. And I feel like I'm on cloud nine and can't wait to go to sleep. Overall, the Lyrica has really helped me a lot. I have tried the generic gabapentin and Savella. They do not work!  I'm so happy that I found this website, for all the people whom have aches and pains as well as I. Thank you."""
Fibromyalgia,9.0,"""Very helpful - cannot miss a dose however. Need to find out how high dosage can go - now on 200 mg twice a day."""
Neuralgia,9.0,"""I had a cervical laminectomy to remove a cyst that had grown and was encroaching in on a nerve.  I also had a 4mm subluxation of C7 over T1.  The surgeon removed the cyst, realigned my vertebrae and used instrumentation to hold the vertebrae in place.  Unfortunately, after the surgery, the most painful part was the pain in my arms.  I had taken Lyrica in the past for a very short time and it caused weight gain.  I kept the medication on hand because it was expensive.  After 2 trips back into the ER, the surgeon wanted me to take the Lyrica.  His RN said that I will know if it will work in 1 1/2 - 2 days.  She was right, thank God!  The pain decreased dramatically.  I'll deal with the weight gain later."""
Generalized Anxiety Disorder,9.0,"""Great"""
Neuropathic Pain,9.0,"""Severe neck pain was causing migraines, took several narcotics with no relief. Dr. switched me to Lyrica, pain was gone in three days after two years of terrible pain. Lyrica improved my quality of life to say the least."""
Fibromyalgia,9.0,"""I was prescribed Lyrica  for fibromyalgia pain. I also have suffered from depression and generalized anxiety disorder for several years. I can not tolerate any antidepressants so I had just decided that finding a cure for my depression was a hopeless endeavor. However I needed relief from the pain of fibromyalgia and agreed to try Lyrica . After one week I felt as if my life had been given back to me. It relieves most of my pain but the best surprise was that the cloud of depression lifted and I once again could function like the person I was years ago. I had no idea how much life I was missing. I am once again going out with friends. I can now concentrate at work. I sleep at night and don't feel numb. I feel happy and normal."""
Neuropathic Pain,9.0,"""I had cervical fusion at c4-5, 5-6, 6-7, after my surgery coming out of the operating room no one could touch my skin. I had loss sense of feeling on right arm left hand right shoulder was on fire pins and needles severe also on the back right side of tongue and  throat. In the hospital they started giving me Lyrical 75mg 3 times per day that just took the edge off. Then I went to the pain Dr it was increased to 150mg 3 times a day and I had such relief to the point I could touch my skin, it has worked so great that when it is time for my next dose I begin to feel the pins and needles severe and the fire on my shoulders and hands. Amazingly it takes away that feeling as long as I take it every 6 hers. The problem I have had is weight gain"""
Generalized Anxiety Disorder,9.0,"""I find the effects to be very subtle yet highly effective, also has a positive effect on my social anxiety.  But I prefer to mix it with other medication also. This medicine is excellent, helps me a lot, the only downside being I have to pay a lot of money for it. I even get anxiety relief at very low doses."""
Fibromyalgia,9.0,"""I take 25mg Lyrica in the morning and 50mg in the evening. My pain was so bad I was beside myself at 43, as I felt I could not do any work on PC, reading and exercise, movement activated pain and flare ups would get longer and longer. Cocodamol made me feel like I was 90 as I was tired all the time. I recommend to try this."""
Pain,9.0,"""I took Lyrica for about 2 years and loved it. It helped my pain so much. I suffer with back pain and leg pain. I went from Topamax to Lyrica and it was a big difference. I gained weight about 20lbs, but my problem was my insurance would not cover this medicine and it doesn't have a generic. So I was having to pay almost $360.00/month for 60 pills. Couldn't afford it so I've had to go back to Topamax. Now I've lost almost 30 pounds and don't like it as much as Lyrica and it has more side effects. So stay with Lyrica if you can - it's a great medicine."""
