Condition,Rating,Review
Hot Flashes,10,"""I was having bad hot flashes and I was taking estrogen, it helps but not much, I did some research, hot flashes are neurological, that's why they work so well! I'm so happy with how they work for me, I hope all women can be helped by this medicine. I Don't take that new medicine called brisdelle it's basically just a 8mg Paxil. neurontin helps with my pain and anxiety also, do research you'll be surprised what meds could help besides estrogen."""
Insomnia,10,"""I have suffered with insomnia for years and no medications improved my condition until I started using Gabapentin. I have been taking it for 7 days and my quality of sleep has greatly improved. I used to wake up 3-4 times per night and found it hard to fall back asleep. Gabapentin puts me to sleep and I am enjoying deeper, more restful REM stages. I highly recommend it for this condition. I was prescribed this for chronic pain and this is a great bonus. Like the other reviewer it will cause residual grogginess the next day for several hours. Extra caffeine is definitely needed!"""
Fibromyalgia,10,"""Neurontin has helped me be able to live a more normal life by cutting my pain levels significantly and allowing me to require less pain meds."""
Pain,10,"""After taking the medicine the first day, The pain in both of my feet has almost disappeared. I have not felt this good since I use to dance back in the year 2000, I'm on my feet all day at my job and I can now move faster without the pain. Thanks for Gabapentin my life is more enjoyable and I look forward to take walks with my wife again"""
Epilepsy,10,"""Has controlled my seizures, in conjunction with Tegretol, for over fifteen years, seizure free."""
Insomnia,10,"""A TRIPLE-CROWN WINNER! First, this wonder drug eliminated my chronic migraines. Second, it has done wonders for mild insomnia.  By ""mild"" I mean go to sleep fast, but wake up in a couple of hours staring at the ceiling. This cycle repeats several times a night. Gabapentin eliminated that problem. Now with only 200 mg before bedtime, I sleep all the way through the night! It also has the added benefit of helping nerve pain in my neck. I take Gab with prescription Advil  (for arthritis in neck) when the pain is at a high level and the combo really helps bring down the intensity of the pain to a manageable level.
Added bonus? Absolutely NO side effects. :)"""
Bipolar Disorder,10,"""I have suffered silently with bi polar 2 ADHD and PTSD for about 15 years. After debilitating depression and anxiety I finally went to get help. I am only on my 4th day with 300mg 3x daily but the difference in my life is HUGE! I actually sleep at night which is so rare, and my days are spent enjoying my kids instead of sitting on the couch all day. I have had so little anxiety, I forgot what it has felt like to not constantly have a feeling of dread. It is incredible. I do hope that this is a forever feeling! The total for this medication was $93.98 my out of pocket after my insurance was $7.00"""
Trigeminal Neuralgia,10,"""All branches of the Trigeminal firing with chewing, talking, brushing teeth, etc.  Neurontin works wonders. I'm taking 400 mg every 3 to 4 hrs...with relief after 3 doses. HAVE TO TAKE IT REGULARLY. Have taken even higher dose when I had very painful bouts (for 10 yrs) and also had glossopharngeal (9th nerve) neuralgia. Breathe and exercise to keep centered and balanced. No bad side effects like many other medicines I've tried. """
Hot Flashes,10,"""After surgical menopause kicked in, I experienced severe and debilitating hot flashes. Upon speaking to my PCM, I was prescribed gabapentin. I took it at night, so I had a restful nights sleep. I no longer had the hot flashes during the day either, so happy! However, I saw my GYN to discuss other possibilities; estidol was choice at that time. Unfortunately the hot flashes started back up as soon as I stopped taking the gabapentin. I tried to stay with the hormone, but after a month of sleepless nights and severe hot flashes, I gave up! My choice most definitely is the gabapentin, no question about it!!!!"""
Anxiety,10,"""I love this medicine. I used to get incredibly anxious at night - NOTHING could help me. My doctor prescribed this and the FIRST night I felt better. My mind was not cycling through ""scary"" thoughts that used to plague me. I was able to rationalize much easier. I'm just so glad to finally have something that helps."""
Postherpetic Neuralgia,10,"""Ive been on gabapentin 900mg 3 times a day for a month for the shingles . It does help calm down the nerve pain but it makes me tired. You just have to force yourself to keep physically active. If you are age 50 or older and had chicken pox when you were young i HIGHLY recommend that you get the immunization shot. Im into the tenth week with the shingles. Im going to miss almost the entire deer hunting season because of the way i feel. Since ive been on gabapentin i feel better though."""
Pain,10,"""The only thing that has helped my pain."""
Anxiety,10,"""Gabapentin has been a miracle drug for me! I first started it 3 years ago for restless leg syndrome (which felt like painful electric shocks deep inside my legs.) It worked perfectly. I took 300 mg an hour before bed. About a year ago, I started having hot flashes (I'm 52) Instead of HRT, my doctor increased my dose to 600 mg a day, in divided doses, and my hot flashes are much better. Then, 6 months ago, I became the target of a bully in the workplace and my anxiety soared! I found it nearly impossible to concentrate and it was increasingly difficult to function at all! After increasing my dose to 600 mg three times a day, I am able to breeze through my work day and I'm no longer intimidated by the bully!  """
Restless Legs Syndrome,10,"""I can't describe how great the  sleep is now that the  RLS is gone."""
