restaurant_name,restaurant_address,restaurant_cuisine,restaurant_ranking,restaurant_num_review,restaurant_lon_lat,reviewer_id,reviewer_location,reviewer_level,review_title,review_content,review_time
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",slaventure,"Lewisville, North Carolina",levelBadge badge lvl_05,Sincerely the best burger ever,"My husband and I luckily stumbled into Black Iron. It was jam-packed but we soon learned why. Get the Black Iron. Honestly one of the most delicious things I've ever eaten. We also got the yuca chips and guacamole which were great, too. And for the price! Less than any other meal we had in NYC. Close to Madison Square...
More ","Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",kathleenascanio,"Greenville, North Carolina",levelBadge badge lvl_04,Holy burger!,"My husband and I stopped here our first night in New York, and wow wow wow! I ordered the turkey burger. It was probably one of the best turkey burgers I have ever had. My husband ordered the burger that comes with a fried egg on top, and it was deli out. I highly recommend it!","Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",z726beth,"Boston, MA",levelBadge badge lvl_03,Go - just go,Happened to walk by and see this place and decided to have dinner there and were very glad we did. Amazing selection of burgers of all varieties and all so good. Great selection of beer.,"Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",jinox,jinox,levelBadge badge lvl_06,"Fantastic burgers, great menu, great staff, great place","Stopped in here for lunch with friends on a warm September Saturday and had a thoroughly excellent meal. The menu was simple but full of interesting ideas, the drinks list decent too although my first (fairly random) choice was not available. Alternatives were thoughtfully suggested and turned out to be excellent. I went for the Masterpiece burger which was delicious,...
More ","Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Christine B,"Bartlett, Illinois",levelBadge badge lvl_04,Great food!,I found this restaurant on trip advisor and I am SO glad that I did. My family and I enjoyed our lunch. The burgers were delicious and I highly recommend the loaded fries.,"Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",leffertslady,"New York City, New York",levelBadge badge lvl_06,Fantastic burger,One of the best burgers I have ever had. Fast service. Small and narrow. It can get noisy. I would recommend reservations ahead of time.,"Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Jon B,"State College, Pennsylvania",levelBadge badge lvl_02,Great atmosphere,"This spot has everything you need. It isn't highly rated by Zagat for no reason. Excellent service that isn't too pushy or needy, great food, great brews, and great location. I will definitely be back for the aptly named ""Masterpiece"" burger.","Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",tshep42,"Halifax, Canada",levelBadge badge lvl_06,Decent Burger Pub,"This is a decent burger bar. The reason for the average rating is that we asked for well done burgers with no pink and got pink burgers. To their credit, they did apologize and recook the burgers right away. For a burger place, you'd expect they would know how to cook a well done burger. Once cooked properly, the burgers...
More ","Reviewed October 27, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",steady,ny,levelBadge badge lvl_06,Nice choice for a burger in NYC!,"My husband and I went here before a concert at MSG. Burgers were really good, fries were delicious, and service was efficient. Nice choice if you are looking for a pub type of restaurant and prices were very reasonable for NYC.","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",HungryHungry_Phoenix,New Jersey,levelBadge badge lvl_03,Great Experience on 38th Street,"I went to the location on 38th street. The service was some of the friendliest I've ever had. The service staff helped with menu suggestions. I had an excellent craft hard apple cider (McKenna's). The burger was great. Definitely not over priced for New York City. I would absolutely recommend. I had: Hashbrown burger, garlic fries, and hard apple cider....
More ","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Guesty2009,"Sydney, Australia",levelBadge badge lvl_05,Yummo! Best burgers in NYC,"We chanced across this burger joint as we can't read a map properly and got a little lost around lunchtime. We went in mainly as it looked good from the outside compared with a few other diners we had passed. We each had a burger and shared a plate of fries and they were delicious! I had a beer while...
More ","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",perthpaleo,,levelBadge badge lvl_05,Pending Charge on Credit Card,"Paid $60 bill on credit card. Also pending on my card was a $40 amount - this was showing on my card for 2 weeks, along with the $60 total. What were they doing? I can't see how this was an error considering they were completely different totals. Very dodgy, very suspicious. Completely unacceptable behaviour. Can only assume they have...
More ","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",ViolettaSkymningar,Suecia,levelBadge badge lvl_02,Super tasty!,"Whether looking for the all-time fav Black Iron or new tastes like Little Italy burger, you will not be disappointed. The meat is exactly cooked at tour best preference. The yuca fries are addictive!. Great food in friendly ambiente plus German beers I really recommend it!.","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",joelle d,"Sydney, Australia",levelBadge badge lvl_05,Excellent pub-style burgers with great atmosphere,You can choose your burger toppings or other type of dishes in this pub-style venue on7th avenue. Ours were excellent and the wine reasonably prices too. Good atmosphere too.,"Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Monica D,"Somerset, Massachusetts",levelBadge badge lvl_05,Delish!,"Food was excellent, service was excellent...well worth the trip!!! Great selection of food, not pricey at all...great local people watching place.","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Frances T,,levelBadge badge lvl_03,Best Burger in NY!,"I took my son here while we were traveling, and he still dreams about the burger he had here! I sent a picture of my son to his dad back home and all his dad could look at was the burger!!! It's crowded when there's something going on at MSG, but the staff are extremely friendly and the food is...
More ","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Gdb1963,"Mordialloc, Australia",levelBadge badge lvl_04,Excellent burger,"Travelling from Australia I was looking forward to the famous New York burgers. Black iron burger did not disappoint at all. Excellent burger- cooked to my wishes, along with some excellent fries with a mayo.","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",daintyboy,"Rochester, New York",levelBadge badge lvl_04,"BEEF, just the way you LOVE IT!","OMG, the burgers are off the charts! Horseradish mayo to dunk your thin crispy onion rings....YUMMY! Topped it off with a lovely IPA on tap. Best of all, no pretentious douchebags in this place....Great Eats, Cool Place, ....I'll be back!","Reviewed July 28, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",hopfrog,New York,levelBadge badge lvl_05,"A decent enough burger, but...","... highly over-hyped. The ""best burger in NY"" (Zagat 2015)? I don't think so. I can think of several I've thought were better, but now, since I should put my money where my mouth is, I'll have to revisit a few before I name any. The only thing I'll say at this point is that better ain't gonna be Shake...
More ","Reviewed May 11, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",TreyForVols,"Knoxville, Tennessee",levelBadge badge lvl_06,Great Burger and Beer in NYC,This highly Zagat and yelp burger bar lives up to the hype. I got the patty melt and my wife got the original burger with loaded fries to split and they were great. Top that with a NYC local brew and some Yankees baseball and you have a great night!,"Reviewed May 11, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Nicola R,London,levelBadge badge lvl_06,Dive bar burger sports bar! What's not to love!,"Staying locally we wanted a close-by amazing American burger joint. Repeatedly voted one of New Yorks best burgers we weren't disappointed. Simple menu of house choices or a pick and choose your own build, cooked as you prefer (the medium rare was extremely rare but we'd rather that than over done). One of the tastiest burgers we've ever had and...
More ","Reviewed May 11, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",repantz,"London, United Kingdom",levelBadge badge lvl_04,"Classic Burger and Malbec the best combo, who knew?","Stumbled onto this place on a cole Sunday arvo. Zagats best Burger joint 2015 sign on the door - is it true? - pulled me in after a little hesitation. Hit the spot perfectly, alongside a $5 glass of Malbec (thank goodness for happy hour). Great burger, loved the scooped-out burger bun option and low mayo coleslaw, but the burger...
More ","Reviewed May 11, 2015"
Black Iron Burger,"540 E 5th Street, Between Ave. A and B, New York City, NY","American, Bar, Vegetarian Friendly",#388,181 Reviews,"40.724072,-73.982765",Predelection,"Eindhoven, The Netherlands",levelBadge badge lvl_02,Super tasty burgers,"Knew the place had potential from first glance, nice low lighting, buzzing mood and extremely tasty food, plus great service and good beer couldn't be happier!","Reviewed May 11, 2015"
