"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	10	3533079	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	16	3516050	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	13	3494232	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	22	3479567	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"1999"	"1999"	11	4532884	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2002"	"2002"	15	4354334	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2009"	"2009"	10	3708920	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2014"	"2014"	11	3494232	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"1999"	"1999"	22	4532884	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2000"	"2000"	16	4506572	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	18	4354334	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	17	4257741	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2005"	"2005"	11	4099847	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2006"	"2006"	16	4023779	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2007"	"2007"	16	3928993	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2008"	"2008"	10	3820173	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2010"	"2010"	17	3642753	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2011"	"2011"	11	3570573	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	17	3533079	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	15	3516050	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2014"	"2014"	11	3494232	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2015"	"2015"	23	3479567	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fire/Flame"	"GRINJ-004"	"White"	"2106-3"	"1999"	"1999"	10	4532884	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Fire/Flame"	"GRINJ-004"	"White"	"2106-3"	"2006"	"2006"	13	4023779	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"1999"	"1999"	35	469693	7.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2000"	"2000"	35	472321	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2001"	"2001"	35	474754	7.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2002"	"2002"	30	471163	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2003"	"2003"	24	467288	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2004"	"2004"	29	464154	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2005"	"2005"	33	461628	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2006"	"2006"	28	463796	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2007"	"2007"	35	463288	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2008"	"2008"	28	460423	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2009"	"2009"	30	455207	6.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2010"	"2010"	34	452075	7.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2011"	"2011"	31	446640	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2012"	"2012"	40	445025	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2013"	"2013"	36	444081	8.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2014"	"2014"	39	447392	8.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"Black or African American"	"2054-5"	"2015"	"2015"	38	449009	8.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	517	4532884	11.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	586	4506572	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	550	4440929	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	531	4354334	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	506	4257741	11.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	486	4177415	11.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	492	4099847	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	495	4023779	12.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	482	3928993	12.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	525	3820173	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	459	3708920	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	481	3642753	13.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	444	3570573	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	523	3533079	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	528	3516050	15.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	470	3494232	13.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	483	3479567	13.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"1999"	"1999"	12	469693	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2005"	"2005"	11	461628	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2006"	"2006"	10	463796	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2012"	"2012"	10	445025	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	196	4532884	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	215	4506572	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	238	4440929	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	235	4354334	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	215	4257741	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	221	4177415	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	226	4099847	5.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	226	4023779	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	195	3928993	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	194	3820173	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	164	3708920	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	150	3642753	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	134	3570573	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	135	3533079	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	140	3516050	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	134	3494232	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	155	3479567	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	10	38858	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	12	161990	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"1999"	"1999"	17	469693	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2000"	"2000"	19	472321	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2001"	"2001"	15	474754	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2002"	"2002"	23	471163	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2003"	"2003"	20	467288	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2004"	"2004"	21	464154	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2005"	"2005"	12	461628	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2006"	"2006"	23	463796	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2007"	"2007"	17	463288	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2008"	"2008"	20	460423	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2009"	"2009"	10	455207	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2010"	"2010"	22	452075	4.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2011"	"2011"	21	446640	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2012"	"2012"	20	445025	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2013"	"2013"	18	444081	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2014"	"2014"	17	447392	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"Black or African American"	"2054-5"	"2015"	"2015"	21	449009	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	246	4532884	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	235	4506572	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	285	4440929	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	297	4354334	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	288	4257741	6.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	290	4177415	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	312	4099847	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	304	4023779	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	330	3928993	8.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	345	3820173	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	340	3708920	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	295	3642753	8.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	355	3570573	9.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	352	3533079	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	328	3516050	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	351	3494232	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	364	3479567	10.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2000"	"2000"	11	4506572	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2002"	"2002"	11	4354334	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2003"	"2003"	11	4257741	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2004"	"2004"	13	4177415	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2007"	"2007"	12	3928993	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2008"	"2008"	12	3820173	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2011"	"2011"	10	3570573	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2012"	"2012"	15	3533079	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2013"	"2013"	16	3516050	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2014"	"2014"	14	3494232	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Other specified, classifiable Injury"	"GRINJ-018"	"White"	"2106-3"	"2015"	"2015"	20	3479567	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Unspecified Injury"	"GRINJ-020"	"White"	"2106-3"	"2005"	"2005"	10	4099847	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"1999"	"1999"	24	3744324	0.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2000"	"2000"	12	3848748	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2001"	"2001"	15	4009771	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2002"	"2002"	21	4051557	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2003"	"2003"	28	4121738	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2004"	"2004"	28	4187185	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2005"	"2005"	21	4249931	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2006"	"2006"	31	4302251	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2007"	"2007"	18	4331049	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2008"	"2008"	41	4345577	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2009"	"2009"	42	4347206	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2010"	"2010"	30	4326417	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2011"	"2011"	35	4253935	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2012"	"2012"	29	4169201	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2013"	"2013"	41	4075706	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2014"	"2014"	27	3994725	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2015"	"2015"	35	3918474	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2006"	"2006"	12	4302251	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2007"	"2007"	11	4331049	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2008"	"2008"	11	4345577	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2011"	"2011"	10	4253935	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2012"	"2012"	13	4169201	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2014"	"2014"	10	3994725	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2001"	"2001"	11	4009771	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2002"	"2002"	16	4051557	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2003"	"2003"	16	4121738	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2004"	"2004"	20	4187185	0.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2005"	"2005"	12	4249931	Unreliable
