"Notes"	"Census Region"	"Census Region Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Injury Mechanism & All Other Leading Causes"	"Injury Mechanism & All Other Leading Causes Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	133	3468269	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	126	3444922	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	128	3422705	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	129	3401975	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	37	4510573	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	39	4486339	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	52	4418820	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	54	4331627	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	42	4231316	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	52	4142901	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	61	4058750	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	52	3977274	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	63	3880263	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	57	3767834	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	60	3658000	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	70	3590753	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	84	3512090	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	83	3468269	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	72	3444922	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	85	3422705	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"35-44 years"	"35-44"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	105	3401975	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2008"	"2008"	12	4383388	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Cut/Pierce"	"GRINJ-001"	"White"	"2106-3"	"2010"	"2010"	11	4366838	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2009"	"2009"	12	4385889	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2012"	"2012"	12	4202796	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Fall"	"GRINJ-003"	"White"	"2106-3"	"2013"	"2013"	10	4100417	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	66	3764413	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	61	3860745	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	79	4021710	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	82	4063035	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	79	4134995	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	117	4202275	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	81	4270746	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	103	4328658	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	97	4364768	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	103	4383388	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	99	4385889	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	95	4366838	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	127	4291551	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	123	4202796	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	120	4100417	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	132	4010581	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	109	3925206	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"Black or African American"	"2054-5"	"2009"	"2009"	11	511732	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	119	3764413	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	102	3860745	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	156	4021710	3.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	163	4063035	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	151	4134995	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	177	4202275	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	164	4270746	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	182	4328658	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	209	4364768	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	186	4383388	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	206	4385889	4.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	226	4366838	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	179	4291551	4.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	179	4202796	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	180	4100417	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	175	4010581	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	200	3925206	5.1
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	31	3764413	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	31	3860745	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	27	4021710	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	40	4063035	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	51	4134995	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	45	4202275	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	39	4270746	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	44	4328658	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	58	4364768	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	50	4383388	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	62	4385889	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	77	4366838	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	73	4291551	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	84	4202796	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	107	4100417	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	100	4010581	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"45-54 years"	"45-54"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	64	3925206	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Drowning"	"GRINJ-002"	"White"	"2106-3"	"2015"	"2015"	13	4042729	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	45	2539305	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	44	2565984	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	49	2619755	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	52	2767841	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	46	2878980	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	47	2989874	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	48	3105064	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	50	3221862	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	57	3333225	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	54	3424556	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	59	3546065	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	72	3650678	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	61	3806951	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	77	3849152	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	93	3926060	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	91	3984902	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	108	4042729	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	55	2539305	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	54	2565984	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	77	2619755	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	59	2767841	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	62	2878980	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	86	2989874	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	89	3105064	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	120	3221862	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	119	3333225	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	126	3424556	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	123	3546065	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	133	3650678	3.6
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2011"	"2011"	141	3806951	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2012"	"2012"	145	3849152	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2013"	"2013"	137	3926060	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2014"	"2014"	162	3984902	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2015"	"2015"	150	4042729	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"1999"	"1999"	12	2539305	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2000"	"2000"	23	2565984	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2001"	"2001"	15	2619755	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2002"	"2002"	18	2767841	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2003"	"2003"	14	2878980	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2004"	"2004"	24	2989874	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2005"	"2005"	23	3105064	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2006"	"2006"	23	3221862	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2007"	"2007"	32	3333225	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2008"	"2008"	31	3424556	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2009"	"2009"	38	3546065	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2010"	"2010"	50	3650678	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2011"	"2011"	39	3806951	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2012"	"2012"	37	3849152	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2013"	"2013"	41	3926060	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2014"	"2014"	58	3984902	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"55-64 years"	"55-64"	"Suffocation"	"GRINJ-017"	"White"	"2106-3"	"2015"	"2015"	70	4042729	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"1999"	"1999"	22	2133036	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2000"	"2000"	22	2111865	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2001"	"2001"	29	2081332	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2002"	"2002"	25	2058337	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2003"	"2003"	19	2048989	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2004"	"2004"	24	2047934	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2005"	"2005"	33	2044856	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2006"	"2006"	25	2060416	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2007"	"2007"	18	2098508	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2008"	"2008"	35	2168556	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2009"	"2009"	29	2226470	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2010"	"2010"	34	2259607	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2011"	"2011"	30	2309030	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2012"	"2012"	35	2445122	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2013"	"2013"	57	2546749	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2014"	"2014"	36	2645609	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Firearm"	"GRINJ-006"	"White"	"2106-3"	"2015"	"2015"	40	2741519	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"1999"	"1999"	29	2133036	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2000"	"2000"	28	2111865	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2001"	"2001"	24	2081332	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2002"	"2002"	27	2058337	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2003"	"2003"	24	2048989	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2004"	"2004"	23	2047934	1.1
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2005"	"2005"	32	2044856	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2006"	"2006"	26	2060416	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2007"	"2007"	32	2098508	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2008"	"2008"	31	2168556	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2009"	"2009"	41	2226470	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"65-74 years"	"65-74"	"Poisoning"	"GRINJ-015"	"White"	"2106-3"	"2010"	"2010"	44	2259607	1.9
