Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,
11|8|1|22|Whatcha Say|JASON DeRULO|2009-08-29|54|1|32|20100123,,,,
12|9|1|31|I Gotta Feeling|THE BLACK EYED PEAS|2009-06-27|2|1|56|20100123,,,,
13|11|10|10|Do You Remember|JAY SEAN featuring SEAN PAUL & LIL JON|2009-11-21|27|10|20|20100123,,,,
14|21|13|5|How Low|LUDACRIS|2009-12-26|13|6|21|20100123,,,,
15|16|1|14|3|BRITNEY SPEARS|2009-10-24|1|1|20|20100123,,,,
16|17|2|37|You Belong With Me|TAYLOR SWIFT|2009-05-16|87|2|49|20100123,,,,
17|10|2|22|Party In The U.S.A.|MILEY CYRUS|2009-08-29|2|2|28|20100123,,,,
18|19|8|17|Forever|DRAKE featuring KANYE WEST, LIL WAYNE & EMINEM|2009-10-03|8|8|24|20100123,,,
19|20|5|22|Need You Now|LADY ANTEBELLUM|2009-08-29|85|2|60|20100123,,,,
20|18|18|2|Drop The World|LIL WAYNE featuring EMINEM|2010-01-16|18|18|20|20100123,,,,
21|13|7|17|Meet Me Halfway|THE BLACK EYED PEAS|2009-10-03|75|7|24|20100123,,,,
22|14|6|20|Paparazzi|LADY GAGA|2009-09-12|74|6|27|20100123,,,,
23|29|23|15|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20100123,,,
24|23|20|11|Two Is Better Than One|BOYS LIKE GIRLS featuring TAYLOR SWIFT|2009-11-14|79|18|20|20100123,,,,
25|26|13|23|Already Gone|KELLY CLARKSON|2009-08-22|89|13|30|20100123,,,,
26|33|26|6|According To You|ORIANTHI|2009-12-19|67|17|21|20100123,,,,
27|NEW|27|1|Your Love Is My Drug|KE$HA|2010-01-23|27|27|4|20100123,,,,
28|40|28|9|Say Aah|TREY SONGZ|2009-11-28|81|9|29|20100123,,,,
29|25|4|49|Use Somebody|KINGS OF LEON|2009-02-21|100|4|56|20100123,,,,
30|22|10|25|Sweet Dreams|BEYONCE|2009-08-08|97|10|29|20100123,,,,
31|37|30|7|Telephone|LADY GAGA featuring BEYONCE|2009-12-12|30|3|33|20100123,,,,
32|32|26|13|Tie Me Down|NEW BOYZ featuring RAY J|2009-10-31|97|22|26|20100123,,,,
33|30|30|10|Live Like We're Dying|KRIS ALLEN|2009-11-21|92|18|28|20100123,,,,
34|46|34|4|Imma Be|THE BLACK EYED PEAS|2010-01-02|93|1|25|20100123,,,,
35|27|25|22|Evacuate The Dancefloor|CASCADA|2009-08-29|80|25|26|20100123,,,,
36|42|36|3|Naturally|SELENA GOMEZ & THE SCENE|2010-01-09|39|29|21|20100123,,,,
37|28|23|17|Fifteen|TAYLOR SWIFT|2009-10-03|94|23|19|20100123,,,,
38|36|26|14|Money To Blow|BIRDMAN featuring LIL WAYNE & DRAKE|2009-10-24|100|26|20|20100123,,,,
39|38|12|28|Falling For You|COLBIE CAILLAT|2009-07-18|12|12|31|20100123,,,,
40|41|35|12|Gangsta Luv|SNOOP DOGG featuring THE-DREAM|2009-11-07|57|35|19|20100123,,,,
41|61|31|6|Carry Out|TIMBALAND featuring JUSTIN TIMBERLAKE|2009-12-19|75|11|26|20100123,,,,
42|24|17|24|One Time|JUSTIN BIEBER|2009-08-15|78|17|24|20100123,,,,
43|35|11|17|Cowboy Casanova|CARRIE UNDERWOOD|2009-10-03|96|11|20|20100123,,,,
44|50|44|5|In My Head|JASON DERULO|2009-12-26|63|5|34|20100123,,,,
45|31|20|14|I Can Transform Ya|CHRIS BROWN featuring LIL WAYNE & SWIZZ BEATZ|2009-10-24|52|20|19|20100123,,,,
46|49|46|10|The Truth|JASON ALDEAN|2009-11-21|91|40|20|20100123,,,,
47|43|43|22|Smile|UNCLE KRACKER|2009-08-29|93|43|23|20100123,,,,
48|39|30|7|One Less Lonely Girl|JUSTIN BIEBER|2009-12-12|69|30|10|20100123,,,,
49|55|27|8|Try Sleeping With A Broken Heart|ALICIA KEYS|2009-12-05|58|27|20|20100123,,,,
50|45|42|11|If You Only Knew|SHINEDOWN|2009-11-14|92|42|20|20100123,,,,
51|47|38|13|White Liar|MIRANDA LAMBERT|2009-10-31|98|38|20|20100123,,,,
52|52|52|14|Haven't Met You Yet|MICHAEL BUBLE|2009-10-24|90|24|43|20100123,,,,
53|64|49|8|It Kills Me|MELANIE FIONA|2009-12-05|88|43|20|20100123,,,,
54|62|42|12|I Invented Sex|TREY SONGZ featuring DRAKE|2009-11-07|90|42|20|20100123,,,,
55|51|49|12|Southern Voice|TIM McGRAW|2009-11-07|61|49|18|20100123,,,,
56|56|56|6|Life After You|DAUGHTRY|2009-12-19|66|36|20|20100123,,,,
57|60|53|14|All The Right Moves|ONEREPUBLIC|2009-10-24|58|18|34|20100123,,,,
58|44|29|9|Give It Up To Me|SHAKIRA featuring LIL WAYNE|2009-11-28|58|29|11|20100123,,,,
59|54|38|15|Consider Me Gone|REBA|2009-10-17|96|38|19|20100123,,,,
60|48|28|11|Baby By Me|50 CENT featuring NE-YO|2009-11-14|31|28|13|20100123,,,,
61|57|42|11|Spotlight|GUCCI MANE featuring USHER|2009-11-14|93|42|16|20100123,,,,
62|58|37|17|Uprising|MUSE|2009-10-03|37|37|19|20100123,,,,
63|66|52|15|I Wanna Make You Close Your Eyes|DIERKS BENTLEY|2009-10-17|91|52|20|20100123,,,,
64|65|64|9|Why Don't We Just Dance|JOSH TURNER|2009-11-28|99|35|20|20100123,,,,
65|70|65|4|Whataya Want From Me|ADAM LAMBERT|2010-01-02|72|10|30|20100123,,,,
66|63|58|10|Never Gonna Be Alone|NICKELBACK|2009-11-21|96|58|16|20100123,,,,
67|75|67|6|Shut It Down|PITBULL featuring AKON|2009-12-19|85|42|14|20100123,,,,
68|82|65|5|I Am|MARY J. BLIGE|2009-12-26|67|55|20|20100123,,,,
69|53|34|19|Do I|LUKE BRYAN|2009-09-19|86|34|20|20100123,,,,
70|71|64|10|History In The Making|DARIUS RUCKER|2009-11-21|90|61|19|20100123,,,,
71|68|65|3|Hillbilly Bone|BLAKE SHELTON featuring TRACE ADKINS|2010-01-09|65|40|20|20100123,,,,
72|69|53|7|Crawl|CHRIS BROWN|2009-12-12|68|53|9|20100123,,,,
73|84|73|6|Breakeven|THE SCRIPT|2009-12-19|96|12|43|20100123,,,,
74|79|74|4|Heartbreak Warfare|JOHN MAYER|2010-01-02|85|34|19|20100123,,,,
75|72|70|10|Eight Second Ride|JAKE OWEN|2009-11-21|95|70|13|20100123,,,,
76|59|9|12|Russian Roulette|RIHANNA|2009-11-07|100|9|14|20100123,,,,
77|87|75|5|I Wanna Rock|SNOOP DOGG|2009-12-26|80|41|14|20100123,,,,
78|74|72|10|Someday|ROB THOMAS|2009-11-21|93|59|22|20100123,,,,
79|98|79|5|Halfway Gone|LIFEHOUSE|2009-12-26|99|50|20|20100123,,,,
80|73|40|19|I Will Not Bow|BREAKING BENJAMIN|2009-09-19|40|40|20|20100123,,,,
81|80|31|13|Papers|USHER|2009-10-31|92|31|16|20100123,,,,
82|77|54|16|Red Light|DAVID NAIL|2009-10-10|95|54|16|20100123,,,,
83|95|83|3|Shots|LMFAO featuring LIL JON|2010-01-09|96|68|16|20100123,,,,
84|88|84|6|1901|PHOENIX|2009-12-19|90|84|10|20100123,,,,
85|NEW|85|1|Take It Off|KE$HA|2010-01-23|85|85|1|20100123,,,,
86|92|79|4|Sex Therapy|ROBIN THICKE|2010-01-02|79|54|19|20100123,,,,
87|89|87|2|American Saturday Night|BRAD PAISLEY|2010-01-16|89|67|12|20100123,,,,
88|91|88|2|Cryin' For Me (Wayman's Song)|TOBY KEITH|2010-01-16|91|73|9|20100123,,,,
89|97|89|2|Temporary Home|CARRIE UNDERWOOD|2010-01-16|97|41|19|20100123,,,,
90|76|73|18|Break|THREE DAYS GRACE|2009-09-26|91|73|20|20100123,,,,
91|93|88|3|Hot Mess|COBRA STARSHIP|2010-01-09|88|88|4|20100123,,,,
92|96|92|2|That's How Country Boys Roll|BILLY CURRINGTON|2010-01-16|96|57|16|20100123,,,,
93|NEW|93|1|Love This Pain|LADY ANTEBELLUM|2010-01-23|93|93|1|20100123,,,,
94|NEW|94|1|Say Something|TIMBALAND featuring DRAKE|2010-01-23|94|23|20|20100123,,,,
95|81|48|3|Steady Mobbin'|YOUNG MONEY featuring GUCCI MANE|2010-01-09|48|48|3|20100123,,,,
96|85|40|17|I'm Going In|DRAKE featuring LIL WAYNE & YOUNG JEEZY|2009-10-03|40|40|17|20100123,,,,
97|78|36|19|Wasted|GUCCI MANE featuring PLIES|2009-09-19|95|36|19|20100123,,,,
98|67|35|14|Body Language|JESSE McCARTNEY featuring T-PAIN|2009-10-24|71|35|14|20100123,,,,
99|NEW|99|1|Bad Habits|MAXWELL|2010-01-23|99|99|1|20100123,,,,
100|NEW|100|1|A Little More Country Than That|EASTON CORBIN|2010-01-23|100|42|20|20100123,,,,
1|1|1|13|TiK ToK|KE$HA|2009-10-24|79|1|38|20100116,,,,
2|3|2|10|Bad Romance|LADY GAGA|2009-11-14|9|2|34|20100116,,,,
3|2|2|20|Replay|IYAZ|2009-09-05|96|2|34|20100116,,,,
4|5|1|17|Empire State Of Mind|JAY-Z & ALICIA KEYS|2009-09-26|50|1|30|20100116,,,,
5|4|1|20|Fireflies|OWL CITY|2009-09-05|97|1|31|20100116,,,,
6|9|6|20|Sexy Bitch|DAVID GUETTA featuring AKON|2009-09-05|92|5|38|20100116,,,,
7|7|1|27|Down|JAY SEAN featuring LIL WAYNE|2009-07-18|72|1|40|20100116,,,,
8|6|1|21|Whatcha Say|JASON DeRULO|2009-08-29|54|1|32|20100116,,,,
9|14|1|30|I Gotta Feeling|THE BLACK EYED PEAS|2009-06-27|2|1|56|20100116,,,,
10|8|2|21|Party In The U.S.A.|MILEY CYRUS|2009-08-29|2|2|28|20100116,,,,
11|10|10|9|Do You Remember|JAY SEAN featuring SEAN PAUL & LIL JON|2009-11-21|27|10|20|20100116,,,,
12|12|12|6|Bedrock|YOUNG MONEY featuring LLOYD|2009-12-12|36|2|25|20100116,,,,
13|11|7|16|Meet Me Halfway|THE BLACK EYED PEAS|2009-10-03|75|7|24|20100116,,,,
14|15|6|19|Paparazzi|LADY GAGA|2009-09-12|74|6|27|20100116,,,,
15|18|11|7|Hard|RIHANNA featuring JEEZY|2009-12-05|80|8|20|20100116,,,,
16|13|1|13|3|BRITNEY SPEARS|2009-10-24|1|1|20|20100116,,,,
17|19|2|36|You Belong With Me|TAYLOR SWIFT|2009-05-16|87|2|49|20100116,,,,
18|NEW|18|1|Drop The World|LIL WAYNE featuring EMINEM|2010-01-16|18|18|20|20100116,,,,
19|16|8|16|Forever|DRAKE featuring KANYE WEST, LIL WAYNE & EMINEM|2009-10-03|8|8|24|20100116,,,
20|22|5|21|Need You Now|LADY ANTEBELLUM|2009-08-29|85|2|60|20100116,,,,
21|23|13|4|How Low|LUDACRIS|2009-12-26|13|6|21|20100116,,,,
22|24|10|24|Sweet Dreams|BEYONCE|2009-08-08|97|10|29|20100116,,,,
23|20|20|10|Two Is Better Than One|BOYS LIKE GIRLS featuring TAYLOR SWIFT|2009-11-14|79|18|20|20100116,,,,
24|17|17|23|One Time|JUSTIN BIEBER|2009-08-15|78|17|24|20100116,,,,
25|35|4|48|Use Somebody|KINGS OF LEON|2009-02-21|100|4|56|20100116,,,,
26|28|13|22|Already Gone|KELLY CLARKSON|2009-08-22|89|13|30|20100116,,,,
27|27|25|21|Evacuate The Dancefloor|CASCADA|2009-08-29|80|25|26|20100116,,,,
28|25|23|16|Fifteen|TAYLOR SWIFT|2009-10-03|94|23|19|20100116,,,,
29|34|29|14|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20100116,,,
30|32|30|9|Live Like We're Dying|KRIS ALLEN|2009-11-21|92|18|28|20100116,,,,
31|21|20|13|I Can Transform Ya|CHRIS BROWN featuring LIL WAYNE & SWIZZ BEATZ|2009-10-24|52|20|19|20100116,,,,
32|26|26|12|Tie Me Down|NEW BOYZ featuring RAY J|2009-10-31|97|22|26|20100116,,,,
33|36|33|5|According To You|ORIANTHI|2009-12-19|67|17|21|20100116,,,,
34|31|2|23|Run This Town|JAY-Z, RIHANNA & KANYE WEST|2009-08-15|88|2|23|20100116,,,
35|29|11|16|Cowboy Casanova|CARRIE UNDERWOOD|2009-10-03|96|11|20|20100116,,,,
36|33|26|13|Money To Blow|BIRDMAN featuring LIL WAYNE & DRAKE|2009-10-24|100|26|20|20100116,,,,
37|37|30|6|Telephone|LADY GAGA featuring BEYONCE|2009-12-12|30|3|33|20100116,,,,
38|38|12|27|Falling For You|COLBIE CAILLAT|2009-07-18|12|12|31|20100116,,,,
39|30|30|6|One Less Lonely Girl|JUSTIN BIEBER|2009-12-12|69|30|10|20100116,,,,
40|42|34|8|Say Aah|TREY SONGZ|2009-11-28|81|9|29|20100116,,,,
41|41|35|11|Gangsta Luv|SNOOP DOGG featuring THE-DREAM|2009-11-07|57|35|19|20100116,,,,
42|39|39|2|Naturally|SELENA GOMEZ & THE SCENE|2010-01-09|39|29|21|20100116,,,,
43|44|43|21|Smile|UNCLE KRACKER|2009-08-29|93|43|23|20100116,,,,
44|40|29|8|Give It Up To Me|SHAKIRA featuring LIL WAYNE|2009-11-28|58|29|11|20100116,,,,
45|47|42|10|If You Only Knew|SHINEDOWN|2009-11-14|92|42|20|20100116,,,,
46|66|46|3|Imma Be|THE BLACK EYED PEAS|2010-01-02|93|1|25|20100116,,,,
47|49|38|12|White Liar|MIRANDA LAMBERT|2009-10-31|98|38|20|20100116,,,,
48|46|28|10|Baby By Me|50 CENT featuring NE-YO|2009-11-14|31|28|13|20100116,,,,
49|54|47|9|The Truth|JASON ALDEAN|2009-11-21|91|40|20|20100116,,,,
50|59|50|4|In My Head|JASON DERULO|2009-12-26|63|5|34|20100116,,,,
51|60|49|11|Southern Voice|TIM McGRAW|2009-11-07|61|49|18|20100116,,,,
52|63|52|13|Haven't Met You Yet|MICHAEL BUBLE|2009-10-24|90|24|43|20100116,,,,
53|50|34|18|Do I|LUKE BRYAN|2009-09-19|86|34|20|20100116,,,,
54|61|38|14|Consider Me Gone|REBA|2009-10-17|96|38|19|20100116,,,,
55|55|27|7|Try Sleeping With A Broken Heart|ALICIA KEYS|2009-12-05|58|27|20|20100116,,,,
56|57|56|5|Life After You|DAUGHTRY|2009-12-19|66|36|20|20100116,,,,
57|52|42|10|Spotlight|GUCCI MANE featuring USHER|2009-11-14|93|42|16|20100116,,,,
58|51|37|16|Uprising|MUSE|2009-10-03|37|37|19|20100116,,,,
59|43|9|11|Russian Roulette|RIHANNA|2009-11-07|100|9|14|20100116,,,,
60|56|53|13|All The Right Moves|ONEREPUBLIC|2009-10-24|58|18|34|20100116,,,,
61|71|31|5|Carry Out|TIMBALAND featuring JUSTIN TIMBERLAKE|2009-12-19|75|11|26|20100116,,,,
62|62|42|11|I Invented Sex|TREY SONGZ featuring DRAKE|2009-11-07|90|42|20|20100116,,,,
63|58|58|9|Never Gonna Be Alone|NICKELBACK|2009-11-21|96|58|16|20100116,,,,
64|70|49|7|It Kills Me|MELANIE FIONA|2009-12-05|88|43|20|20100116,,,,
65|74|64|8|Why Don't We Just Dance|JOSH TURNER|2009-11-28|99|35|20|20100116,,,,
66|75|52|14|I Wanna Make You Close Your Eyes|DIERKS BENTLEY|2009-10-17|91|52|20|20100116,,,,
67|45|35|13|Body Language|JESSE McCARTNEY featuring T-PAIN|2009-10-24|71|35|14|20100116,,,,
68|65|65|2|Hillbilly Bone|BLAKE SHELTON featuring TRACE ADKINS|2010-01-09|65|40|20|20100116,,,,
69|53|53|6|Crawl|CHRIS BROWN|2009-12-12|68|53|9|20100116,,,,
70|68|68|3|Whataya Want From Me|ADAM LAMBERT|2010-01-02|72|10|30|20100116,,,,
71|81|64|9|History In The Making|DARIUS RUCKER|2009-11-21|90|61|19|20100116,,,,
72|76|70|9|Eight Second Ride|JAKE OWEN|2009-11-21|95|70|13|20100116,,,,
73|64|40|18|I Will Not Bow|BREAKING BENJAMIN|2009-09-19|40|40|20|20100116,,,,
74|84|72|9|Someday|ROB THOMAS|2009-11-21|93|59|22|20100116,,,,
75|87|69|5|Shut It Down|PITBULL featuring AKON|2009-12-19|85|42|14|20100116,,,,
76|73|73|17|Break|THREE DAYS GRACE|2009-09-26|91|73|20|20100116,,,,
77|83|54|15|Red Light|DAVID NAIL|2009-10-10|95|54|16|20100116,,,,
78|78|36|18|Wasted|GUCCI MANE featuring PLIES|2009-09-19|95|36|19|20100116,,,,
79|93|79|3|Heartbreak Warfare|JOHN MAYER|2010-01-02|85|34|19|20100116,,,,
80|80|31|12|Papers|USHER|2009-10-31|92|31|16|20100116,,,,
81|48|48|2|Steady Mobbin'|YOUNG MONEY featuring GUCCI MANE|2010-01-09|48|48|3|20100116,,,,
82|67|65|4|I Am|MARY J. BLIGE|2009-12-26|67|55|20|20100116,,,,
83|79|79|2|Funhouse|PINK|2010-01-09|79|79|2|20100116,,,,
84|85|84|5|Breakeven|THE SCRIPT|2009-12-19|96|12|43|20100116,,,,
85|69|40|16|I'm Going In|DRAKE featuring LIL WAYNE & YOUNG JEEZY|2009-10-03|40|40|17|20100116,,,,
86|77|38|17|Drop It Low|ESTER DEAN featuring CHRIS BROWN|2009-09-26|94|38|17|20100116,,,,
87|89|75|4|I Wanna Rock|SNOOP DOGG|2009-12-26|80|41|14|20100116,,,,
88|90|87|5|1901|PHOENIX|2009-12-19|90|84|10|20100116,,,,
89|NEW|89|1|American Saturday Night|BRAD PAISLEY|2010-01-16|89|67|12|20100116,,,,
90|72|72|2|Vanilla Twilight|OWL CITY|2010-01-09|72|72|2|20100116,,,,
91|NEW|91|1|Cryin' For Me (Wayman's Song)|TOBY KEITH|2010-01-16|91|73|9|20100116,,,,
92|94|79|3|Sex Therapy|ROBIN THICKE|2010-01-02|79|54|19|20100116,,,,
93|88|88|2|Hot Mess|COBRA STARSHIP|2010-01-09|88|88|4|20100116,,,,
94|NEW|94|1|Gettin' You Home (The Black Dress Song)|CHRIS YOUNG|2010-01-16|94|94|1|20100116,,,,
95|96|95|2|Shots|LMFAO featuring LIL JON|2010-01-09|96|68|16|20100116,,,,
96|NEW|96|1|That's How Country Boys Roll|BILLY CURRINGTON|2010-01-16|96|57|16|20100116,,,,
97|NEW|97|1|Temporary Home|CARRIE UNDERWOOD|2010-01-16|97|41|19|20100116,,,,
98|99|91|4|Halfway Gone|LIFEHOUSE|2009-12-26|99|50|20|20100116,,,,
99|97|97|2|American Honey|LADY ANTEBELLUM|2010-01-09|97|97|2|20100116,,,,
100|NEW|100|1|(If You Are Wondering If I Want You To) I Want You To|WEEZER|2010-01-16|100|100|1|20100116,,,,
1|1|1|12|TiK ToK|KE$HA|2009-10-24|79|1|38|20100109,,,,
2|4|2|19|Replay|IYAZ|2009-09-05|96|2|34|20100109,,,,
3|3|2|9|Bad Romance|LADY GAGA|2009-11-14|9|2|34|20100109,,,,
4|5|1|19|Fireflies|OWL CITY|2009-09-05|97|1|31|20100109,,,,
5|2|1|16|Empire State Of Mind|JAY-Z & ALICIA KEYS|2009-09-26|50|1|30|20100109,,,,
6|7|1|20|Whatcha Say|JASON DeRULO|2009-08-29|54|1|32|20100109,,,,
7|8|1|26|Down|JAY SEAN featuring LIL WAYNE|2009-07-18|72|1|40|20100109,,,,
8|19|2|20|Party In The U.S.A.|MILEY CYRUS|2009-08-29|2|2|28|20100109,,,,
9|6|6|19|Sexy Bitch|DAVID GUETTA featuring AKON|2009-09-05|92|5|38|20100109,,,,
10|14|10|8|Do You Remember|JAY SEAN featuring SEAN PAUL & LIL JON|2009-11-21|27|10|20|20100109,,,,
11|9|7|15|Meet Me Halfway|THE BLACK EYED PEAS|2009-10-03|75|7|24|20100109,,,,
12|12|12|5|Bedrock|YOUNG MONEY featuring LLOYD|2009-12-12|36|2|25|20100109,,,,
13|10|1|12|3|BRITNEY SPEARS|2009-10-24|1|1|20|20100109,,,,
14|20|1|29|I Gotta Feeling|THE BLACK EYED PEAS|2009-06-27|2|1|56|20100109,,,,
15|15|6|18|Paparazzi|LADY GAGA|2009-09-12|74|6|27|20100109,,,,
16|16|8|15|Forever|DRAKE featuring KANYE WEST, LIL WAYNE & EMINEM|2009-10-03|8|8|24|20100109,,,
17|47|17|22|One Time|JUSTIN BIEBER|2009-08-15|78|17|24|20100109,,,,
18|11|11|6|Hard|RIHANNA featuring JEEZY|2009-12-05|80|8|20|20100109,,,,
19|22|2|35|You Belong With Me|TAYLOR SWIFT|2009-05-16|87|2|49|20100109,,,,
20|23|20|9|Two Is Better Than One|BOYS LIKE GIRLS featuring TAYLOR SWIFT|2009-11-14|79|18|20|20100109,,,,
21|24|20|12|I Can Transform Ya|CHRIS BROWN featuring LIL WAYNE & SWIZZ BEATZ|2009-10-24|52|20|19|20100109,,,,
22|21|5|20|Need You Now|LADY ANTEBELLUM|2009-08-29|85|2|60|20100109,,,,
23|13|13|3|How Low|LUDACRIS|2009-12-26|13|6|21|20100109,,,,
24|17|10|23|Sweet Dreams|BEYONCE|2009-08-08|97|10|29|20100109,,,,
25|30|23|15|Fifteen|TAYLOR SWIFT|2009-10-03|94|23|19|20100109,,,,
26|31|26|11|Tie Me Down|NEW BOYZ featuring RAY J|2009-10-31|97|22|26|20100109,,,,
27|28|25|20|Evacuate The Dancefloor|CASCADA|2009-08-29|80|25|26|20100109,,,,
28|18|13|21|Already Gone|KELLY CLARKSON|2009-08-22|89|13|30|20100109,,,,
29|39|11|15|Cowboy Casanova|CARRIE UNDERWOOD|2009-10-03|96|11|20|20100109,,,,
30|60|30|5|One Less Lonely Girl|JUSTIN BIEBER|2009-12-12|69|30|10|20100109,,,,
31|37|2|22|Run This Town|JAY-Z, RIHANNA & KANYE WEST|2009-08-15|88|2|23|20100109,,,
32|33|32|8|Live Like We're Dying|KRIS ALLEN|2009-11-21|92|18|28|20100109,,,,
33|26|26|12|Money To Blow|BIRDMAN featuring LIL WAYNE & DRAKE|2009-10-24|100|26|20|20100109,,,,
34|32|32|13|Hey, Soul Sister|TRAIN|2009-10-17|98|3|54|20100109,,,
35|25|4|47|Use Somebody|KINGS OF LEON|2009-02-21|100|4|56|20100109,,,,
36|41|36|4|According To You|ORIANTHI|2009-12-19|67|17|21|20100109,,,,
37|38|30|5|Telephone|LADY GAGA featuring BEYONCE|2009-12-12|30|3|33|20100109,,,,
38|44|12|26|Falling For You|COLBIE CAILLAT|2009-07-18|12|12|31|20100109,,,,
39|NEW|39|1|Naturally|SELENA GOMEZ & THE SCENE|2010-01-09|39|29|21|20100109,,,,
40|40|29|7|Give It Up To Me|SHAKIRA featuring LIL WAYNE|2009-11-28|58|29|11|20100109,,,,
41|35|35|10|Gangsta Luv|SNOOP DOGG featuring THE-DREAM|2009-11-07|57|35|19|20100109,,,,
42|34|34|7|Say Aah|TREY SONGZ|2009-11-28|81|9|29|20100109,,,,
43|53|9|10|Russian Roulette|RIHANNA|2009-11-07|100|9|14|20100109,,,,
44|54|44|20|Smile|UNCLE KRACKER|2009-08-29|93|43|23|20100109,,,,
45|80|35|12|Body Language|JESSE McCARTNEY featuring T-PAIN|2009-10-24|71|35|14|20100109,,,,
46|36|28|9|Baby By Me|50 CENT featuring NE-YO|2009-11-14|31|28|13|20100109,,,,
47|46|42|9|If You Only Knew|SHINEDOWN|2009-11-14|92|42|20|20100109,,,,
48|NEW|48|1|Steady Mobbin'|YOUNG MONEY featuring GUCCI MANE|2010-01-09|48|48|3|20100109,,,,
49|52|38|11|White Liar|MIRANDA LAMBERT|2009-10-31|98|38|20|20100109,,,,
50|43|34|17|Do I|LUKE BRYAN|2009-09-19|86|34|20|20100109,,,,
51|56|37|15|Uprising|MUSE|2009-10-03|37|37|19|20100109,,,,
52|51|42|9|Spotlight|GUCCI MANE featuring USHER|2009-11-14|93|42|16|20100109,,,,
53|68|53|5|Crawl|CHRIS BROWN|2009-12-12|68|53|9|20100109,,,,
54|48|47|8|The Truth|JASON ALDEAN|2009-11-21|91|40|20|20100109,,,,
55|27|27|6|Try Sleeping With A Broken Heart|ALICIA KEYS|2009-12-05|58|27|20|20100109,,,,
56|78|53|12|All The Right Moves|ONEREPUBLIC|2009-10-24|58|18|34|20100109,,,,
57|58|57|4|Life After You|DAUGHTRY|2009-12-19|66|36|20|20100109,,,,
58|62|58|8|Never Gonna Be Alone|NICKELBACK|2009-11-21|96|58|16|20100109,,,,
59|70|59|3|In My Head|JASON DERULO|2009-12-26|63|5|34|20100109,,,,
60|50|49|10|Southern Voice|TIM McGRAW|2009-11-07|61|49|18|20100109,,,,
61|45|38|13|Consider Me Gone|REBA|2009-10-17|96|38|19|20100109,,,,
62|42|42|10|I Invented Sex|TREY SONGZ featuring DRAKE|2009-11-07|90|42|20|20100109,,,,
63|71|57|12|Haven't Met You Yet|MICHAEL BUBLE|2009-10-24|90|24|43|20100109,,,,
64|81|40|17|I Will Not Bow|BREAKING BENJAMIN|2009-09-19|40|40|20|20100109,,,,
65|NEW|65|1|Hillbilly Bone|BLAKE SHELTON featuring TRACE ADKINS|2010-01-09|65|40|20|20100109,,,,
66|93|66|2|Imma Be|THE BLACK EYED PEAS|2010-01-02|93|1|25|20100109,,,,
67|65|65|3|I Am|MARY J. BLIGE|2009-12-26|67|55|20|20100109,,,,
68|72|68|2|Whataya Want From Me|ADAM LAMBERT|2010-01-02|72|10|30|20100109,,,,
69|97|40|15|I'm Going In|DRAKE featuring LIL WAYNE & YOUNG JEEZY|2009-10-03|40|40|17|20100109,,,,
70|49|49|6|It Kills Me|MELANIE FIONA|2009-12-05|88|43|20|20100109,,,,
71|59|31|4|Carry Out|TIMBALAND featuring JUSTIN TIMBERLAKE|2009-12-19|75|11|26|20100109,,,,
72|NEW|72|1|Vanilla Twilight|OWL CITY|2010-01-09|72|72|2|20100109,,,,
73|82|73|16|Break|THREE DAYS GRACE|2009-09-26|91|73|20|20100109,,,,
74|64|64|7|Why Don't We Just Dance|JOSH TURNER|2009-11-28|99|35|20|20100109,,,,
75|57|52|13|I Wanna Make You Close Your Eyes|DIERKS BENTLEY|2009-10-17|91|52|20|20100109,,,,
76|73|70|8|Eight Second Ride|JAKE OWEN|2009-11-21|95|70|13|20100109,,,,
77|99|38|16|Drop It Low|ESTER DEAN featuring CHRIS BROWN|2009-09-26|94|38|17|20100109,,,,
78|77|36|17|Wasted|GUCCI MANE featuring PLIES|2009-09-19|95|36|19|20100109,,,,
79|NEW|79|1|Funhouse|PINK|2010-01-09|79|79|2|20100109,,,,
80|61|31|11|Papers|USHER|2009-10-31|92|31|16|20100109,,,,
81|66|64|8|History In The Making|DARIUS RUCKER|2009-11-21|90|61|19|20100109,,,,
82|NEW|82|1|Music Box|EMINEM|2010-01-09|82|82|1|20100109,,,,
83|63|54|14|Red Light|DAVID NAIL|2009-10-10|95|54|16|20100109,,,,
84|74|72|8|Someday|ROB THOMAS|2009-11-21|93|59|22|20100109,,,,
85|89|85|4|Breakeven|THE SCRIPT|2009-12-19|96|12|43|20100109,,,,
86|NEW|86|1|Love Me|JUSTIN BIEBER|2010-01-09|86|86|1|20100109,,,,
87|69|69|4|Shut It Down|PITBULL featuring AKON|2009-12-19|85|42|14|20100109,,,,
88|NEW|88|1|Hot Mess|COBRA STARSHIP|2010-01-09|88|88|4|20100109,,,,
89|75|75|3|I Wanna Rock|SNOOP DOGG|2009-12-26|80|41|14|20100109,,,,
90|90|87|4|1901|PHOENIX|2009-12-19|90|84|10|20100109,,,,
91|NEW|91|1|Rain|CREED|2010-01-09|91|91|1|20100109,,,,
92|NEW|92|1|Falling Down|SELENE GOMEZ & THE SCENE|2010-01-09|92|92|1|20100109,,,,
