BBL,Street Number,Street Name,Borough,Zip,Benchmarking Submission,Entry Number,Site EUI,Weather Normalized Source EUI,Water per Square Foot,ENERGY STAR Score,GHG,Reported Building Square Footage,Reported Facility Type,Number of Buildings,Reported BINs
1008670062,14,EAST   38 STREET,MANHATTAN,10016,Yes,1057,91.7,221.4,,51,423.38,53592,Office,1,BIN# 1017222
1008670064,10,EAST   38 STREET,MANHATTAN,10016,Yes,1764,107,221.20000000000002,,76,468.49,57000,Office,1,1017223
1008670070,415,   5 AVENUE,MANHATTAN,10016,Yes,1028,65.900000000000006,188.3,,72,2559.77,429435,Office,1,1017224
1008680008,5,EAST   38 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008680010,7,EAST   38 STREET,MANHATTAN,10016,Yes,1863,65.900000000000006,220.20000000000002,,58,513.66999999999996,82997,Office,1,1017228
1008680012,9,EAST   38 STREET,MANHATTAN,10016,Yes,990,,,,57,,,Office,1,
1008680016,260,MADISON AVENUE      ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008680025,261,MADISON AVENUE      ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008680036,70,PARK AVENUE         ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008680072,437,   5 AVENUE,MANHATTAN,10016,Yes,779,,,,N/A,,,Office,1,1017244
1008690016,266,MADISON AVENUE,MANHATTAN,10016,Yes,387,84.2,213.3,21.75,72,2010.82,274058,Office,1,1017588
1008690020,271,MADISON AVENUE,MANHATTAN,10016,Yes,614,81,168.5,,78,790.06000000000006,113231,Office,1,1017589
1008690034,90,PARK AVENUE,MANHATTAN,10016,Yes,24,124.4,291.7,27.34,42,9594.32,888431,Office,1,1017595
1008690049,28,EAST   40 STREET,MANHATTAN,10016,Yes,339,112.10000000000001,265,,51,659.2,67480,Medical Office,1,1017596
1008690054,273,MADISON AVENUE,MANHATTAN,10016,Yes,315,,,,N/A,,,Bank/Financial Institution,1,1017597
1008690058,274,MADISON AVENUE,MANHATTAN,10016,Yes,373,68.7,175.9,,79,560.80999999999995,92577,Office,1,1017598
1008690061,278,MADISON AVENUE,MANHATTAN,10016,Yes,420,,,,92,,67751,Office,1,1017599
1008690064,16,EAST   40 STREET,MANHATTAN,10016,Yes,947,87.7,239.1,0,51,754.01,96872,Office,1,1017600
1008690066,10,EAST   40 STREET,MANHATTAN,10016,Yes,2368,85.4,241.4,,60,3308.13,430090,Office,1,1017601
1008710003,32,UNION SQUARE,MANHATTAN,10003,Yes,453,24,37.200000000000003,,100,548.54999999999995,291392,Office,2,1080797
1008710060,30,IRVING PLACE,MANHATTAN,10003,Yes,858,24,30,,100,206.59,107945,Office,1,1017813
1008710068,21,IRVING PLACE        ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1008710070,116,EAST   16 STREET,MANHATTAN,10003,Yes,855,114.3,243.9,,47,617.74,67625,Office,1,1017815
1008710074,112,EAST   16 STREET    ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1008720013,35,IRVING PLACE,MANHATTAN,10003,Yes,2434,69.099999999999994,197.4,,68,1791.47,287000,Office,1,1017821
1008730001,201,PARK AVENUE SOUTH   ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1008730010,105,EAST   17 STREET,MANHATTAN,10003,Yes,1911,66.2,192.6,,75,874.1,145049,Office,1,1080798
1008730067,215,PARK AVENUE SOUTH,MANHATTAN,10003,Yes,841,97.9,243.20000000000002,,78,2202.4499999999998,253502,Office,1,1017860
1008740001,225,PARK AVENUE SOUTH,MANHATTAN,10003,Yes,2279,81.8,196.8,,89,4258.91,615000,Office,2,1017861
1008740004,233,PARK AVENUE SOUTH,MANHATTAN,10003,Yes,491,74.400000000000006,180.5,,94,914.14,145000,Office,1,1017862
1008750001,235,PARK AVENUE SOUTH   ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1008750065,85,IRVING PLACE        ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1008750070,15,EAST   20 STREET,MANHATTAN,10003,Yes,2170,92.5,134,,N/A,576.83000000000004,82729,Other,1,1017939
1008760006,257,PARK AVENUE SOUTH,MANHATTAN,10010,Yes,1093,59.300000000000004,197.9,,77,1300.46,233800,Office,1,1017947;1804775
1008770001,277,PARK AVENUE SOUTH   ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1008770013,50,GRAMERCY PARK NORTH,MANHATTAN,10010,Yes,596,90.7,260.8,,N/A,571.73,70000,Multifamily Housing,1,1087279
1008770018,2,LEXINGTON AVENUE    ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1008780001,287,PARK AVENUE SOUTH   ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1008780015,122,EAST   23 STREET,MANHATTAN,10010,Yes,727,65,202.9,,56,343.36,58000,Office,1,1018013
1008780038,290,   3 AVENUE,MANHATTAN,10010,Yes,2284,42.800000000000004,69.900000000000006,,N/A,513.57000000000005,187072,Multifamily Housing,1,1018022
1008780065,120,EAST   23 STREET,MANHATTAN,10010,Yes,422,287.3,911.4,,N/A,6290.05,236406,Office,1,1018032
1008790009,115,EAST   23 STREET,MANHATTAN,10010,Yes,1761,74.2,163.1,,94,452.78000000000003,72550,Office,1,1018034
1008790023,135,EAST   23 STREET,MANHATTAN,10010,Yes,1413,119.8,149.4,,84,1436.97,149481,Residence Hall/Dormitory,1,1018041
1008790030,149,EAST   23 STREET    ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1008790081,315,PARK AVENUE SOUTH,MANHATTAN,10010,Yes,949,75.5,208.20000000000002,,86,2280.8000000000002,343568,Bank/Financial Institution,1,1018063
1008800014,121,EAST   24 STREET,MANHATTAN,10010,Yes,244,69.900000000000006,161.30000000000001,,85,388.19,63270,Office,1,BIN# 1018069
1008800084,104,EAST   25 STREET,MANHATTAN,10010,Yes,736,87.600000000000009,239.3,,N/A,1034.93,130000,Office,1,1018088
1008810001,351,PARK AVENUE SOUTH,MANHATTAN,10010,Yes,317,,,,N/A,,,Office,1,1018102
1008810006,60,LEXINGTON AVENUE    ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1008820001,365,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,1753,122.3,266.2,,9,400.06,44749,Hotel,1,1018122
1008820003,369,PARK AVENUE SOUTH   ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008820076,116,EAST   27 STREET,MANHATTAN,10016,Yes,856,187.70000000000002,394.6,,11,1063.96,73728,Office,1,1018157
1008820085,381,PARK AVENUE SOUTH   ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008830001,387,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,179,71.099999999999994,190.5,14.45,79,1600.56,250619,Office,1,1018162
1008830014,121,EAST   27 STREET,MANHATTAN,10016,Yes,591,42.6,138,,82,199.16,50775,Office,2,2669735
1008830078,124,EAST   28 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008830088,401,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,2485,122,341.90000000000003,,33,2460.2399999999998,226350,Office,1,1018203
1008840030,141,EAST   28 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008840084,415,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,205,99.9,219.5,,80,1423.57,175307,Office,1,1018236
1008850015,119,EAST   29 STREET,MANHATTAN,10016,Yes,740,121.4,217.20000000000002,,43,510.92,52604,Residence Hall/Dormitory,1,1018246
1008860001,443,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,2595,65.900000000000006,220.20000000000002,,61,467.82,75588,Office,1,1018296
1008860030,161,LEXINGTON AVENUE,MANHATTAN,10016,Yes,1833,147.1,228.8,,13,603.29,52222,Hotel,1,1018312
1008860056,142,EAST   31 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008870001,461,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,2188,70.8,162.1,,68,312.75,53628,Office,1,1018457
1008870082,192,LEXINGTON AVENUE,MANHATTAN,10016,Yes,1852,58.5,127,6.41,90,624.54,124168,Office,1,1018468
1008870095,471,PARK AVENUE SOUTH,MANHATTAN,10016,Yes,331,,,,68,,,Office,1,BIN#  1018471
1008880001,1,PARK AVENUE,MANHATTAN,10016,Yes,2362,64.2,187.8,,73,5649.97,964754,Office,1,1018472
1008880020,200,LEXINGTON AVENUE,MANHATTAN,10016,Yes,226,55,142.30000000000001,,95,2307.4499999999998,470000,Office,1,BIN# 1018473
1008880024,205,LEXINGTON AVENUE,MANHATTAN,10016,Yes,1088,,,25.52,N/A,,124473,Office,1,
1008880027,145,EAST   32 STREET,MANHATTAN,10016,Yes,1137,101.10000000000001,265.5,,38,976.74,109929,Medical Office,1,1018476
1008890050,160,EAST   34 STREET,MANHATTAN,10016,Yes,113,168.1,493,,41,1674.08,109412,Medical Office,0,1018503
1008890055,150,EAST   34 STREET,MANHATTAN,10016,Yes,1184,94.2,186.20000000000002,,67,1577.96,196375,Hotel,1,
1008900024,245,LEXINGTON AVENUE,MANHATTAN,10016,Yes,743,155.80000000000001,278.3,,37,976.42000000000007,75512,Office,1,1018520
1008900025,243,LEXINGTON AVENUE    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008930025,303,LEXINGTON AVENUE,MANHATTAN,10016,Yes,1244,69.900000000000006,142.4,,67,1298.51,216750,Hotel,1,
1008930092,59,PARK AVENUE         ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008940071,130,EAST   39 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008940075,120,EAST   39 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008950001,99,PARK AVENUE         ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008950034,141,EAST   39 STREET,MANHATTAN,10016,Yes,2127,32,78.099999999999994,,100,203.88,82336,Hotel,1,1019481
1008950038,149,EAST   39 STREET,MANHATTAN,10016,Yes,911,89.8,138.5,,73,832.83,115000,Hotel,1,1019482
1008950045,600,   3 AVENUE,MANHATTAN,10016,Yes,739,108,263.3,,72,5010,530871,Office,1,1019483
1008950069,349,LEXINGTON AVENUE,MANHATTAN,10016,Yes,1163,65.400000000000006,166.70000000000002,,80,447.63,78000,Office,1,1019487
1008950079,118,EAST   40 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1008970016,221,EAST   15 STREET    ,MANHATTAN,10003,No DOF Record as of 08/01/12,,,,,,,,,,
1009000009,209,EAST   19 STREET,MANHATTAN,10003,Yes,1349,72.8,112.2,,N/A,2193.11,372500,Other,3,1082123
1009010048,220,EAST   21 STREET,MANHATTAN,10010,Yes,181,,,,N/A,,59000,College/University (Campus-Level),1,1019626
1009020031,373,   2 AVENUE         ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1009030047,220,EAST   23 STREET,MANHATTAN,10010,Yes,869,72.3,163.19999999999999,,85,798.03,148423,Office,2,1019662
1009050001,321,   3 AVENUE,MANHATTAN,10010,Yes,1824,179.8,354.2,,18,635.55999999999995,50857,Hotel,1,1082138
1009170006,207,EAST   36 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1009190042,224,EAST   39 STREET,MANHATTAN,10016,Yes,1332,78.7,136.30000000000001,,60,1104.5999999999999,167633,Hotel,1,
1009200012,601,   3 AVENUE,MANHATTAN,10016,Yes,2220,94.2,222.1,,75,8669.68,1056389,Office,1,1082153
1009210051,318,EAST   15 STREET,MANHATTAN,10003,Yes,358,57112.1,73697.100000000006,0,1,481849.14,106852,Residence Hall/Dormitory,1,1020414
1009220002,1,N D PERLMAN PLACE,MANHATTAN,10003,Yes,235,233.5,500.2,,53,17170.54,927982,Hospital (General Medical and Surgical),1,1081661;1020418;1020428
1009220046,10,N D PERLMAN PLACE,MANHATTAN,10003,Yes,235,233.5,500.2,,53,17170.54,927982,Hospital (General Medical and Surgical),1,1081661;1020418;1020428
1009230001,302,   2 AVENUE,MANHATTAN,10003,Yes,111,307.7,698.4,,9,7632.95,286444,Hospital (General Medical and Surgical),1,1020429
1009230011,313,EAST   17 STREET,MANHATTAN,10003,Yes,361,42.4,141.6,,85,623.54999999999995,156684,Medical Office,1,1020430
1009230031,301,   1 AVENUE,MANHATTAN,10003,Yes,1816,85.600000000000009,170.1,,N/A,1044.3900000000001,146248,Multifamily Housing,1,1020438
1009270055,374,   2 AVENUE,MANHATTAN,10010,Yes,381,120.4,358.1,,N/A,2089.02,191492,Education,1,1020567
1009270055,374,   2 AVENUE,MANHATTAN,10010,Yes,412,34.4,112.7,,N/A,176.09,54595,College/University (Campus-Level),1,1020567
1009290038,340,EAST   24 STREET    ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1009300020,335,EAST   24 STREET,MANHATTAN,10010,Yes,1468,312.89999999999998,580.29999999999995,,N/A,5151.67,197092,College/University (Campus-Level),1,1020600
1009300034,421,   1 AVENUE,MANHATTAN,10010,Yes,1478,136.9,313.2,,N/A,1341.49,114926,College/University (Campus-Level),1,1020601
1009310021,334,EAST   26 STREET,MANHATTAN,10010,Yes,1811,89.100000000000009,187.70000000000002,,55,1097.4000000000001,144423,Residence Hall/Dormitory,1,1020607
1009350006,301,EAST   29 STREET,MANHATTAN,10016,Yes,605,95.2,229.5,,11,519.97,71000,K-12 School,1,1081677;1020614
1009360001,550,   2 AVENUE         ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1009360037,545,   1 AVENUE,MANHATTAN,10016,Yes,1725,65.599999999999994,168.4,,N/A,1339.21,230459,Multifamily Housing,1,1020760;1800054
1009400012,321,EAST   34 STREET,MANHATTAN,10016,Yes,239,106.60000000000001,282.10000000000002,,80,1124.73,117900,Medical Office,1,BIN# 1021900
1009440022,671,   1 AVENUE,MANHATTAN,10016,Yes,1996,82.7,223.3,,79,3139.17,425093,Office,1,1021925
1009550005,403,EAST   23 STREET    ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1009620080,522,   1 AVENUE,MANHATTAN,10016,Yes,83,220.4,475.2,,31,54829.05,2906660,Hospital (General Medical and Surgical),1,1085694;1081693;1081694;1085695;1081692;1085588;1087297;1088433;1805035
1009620099,420,EAST   29 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,,,,,,,,,,
1009620108,540,   1 AVENUE,MANHATTAN,10016,Yes,83,220.4,475.2,,31,54829.05,2906660,Hospital (General Medical and Surgical),1,1085694;1081693;1081694;1085695;1081692;1085588;1087297;1088433;1805035
1009690001,646,   1 AVENUE,MANHATTAN,10016,Yes,410,80.900000000000006,235.70000000000002,,51,731.43000000000006,99557,Office,2,1022547;1022548
1009690005,656,   1 AVENUE,MANHATTAN,10016,Yes,204,188.5,523,,19,1900.03,112000,Medical Office,1,1022549
1009910050,,MARGINAL STREET     ,MANHATTAN,0,No DOF Record as of 08/01/12,,,,,,,,,,
1009910059,    24-50,F D R DRIVE         ,MANHATTAN,10010,No DOF Record as of 08/01/12,,,,,,,,,,
1009930001,561,   7 AVENUE,MANHATTAN,10018,Yes,394,88,163.9,,86,589.88,79050,Office,1,1022558
1009930011,1440,BROADWAY,MANHATTAN,10018,Yes,1771,93.100000000000009,243.1,,70,5686.49,694851,Office,2,1022563
1009930022,115,WEST   40 STREET,MANHATTAN,10018,Yes,190,61.5,140.80000000000001,,90,1796.07,344671,Office,1,1022564
1009930029,1065,AVENUE OF THE AMER,MANHATTAN,10018,Yes,2421,78.2,207.9,,82,4451.99,639459,Office,2,1022565
1009930036,1071,AVENUE OF THE AMER,MANHATTAN,10018,Yes,254,70.599999999999994,189,,86,1099.21,173000,Office,1,BIN# 1022566
1009930047,1450,BROADWAY,MANHATTAN,10018,Yes,2490,91.100000000000009,215.5,,71,2874.25,362850,Office,3,1022568
1009930055,1441,BROADWAY,MANHATTAN,10018,Yes,618,,,,76,,,Office,2,1022569
1009940001,1451,BROADWAY,MANHATTAN,10036,Yes,2209,72.5,213.20000000000002,21.2,77,7876.18,1190070,Office,1,1086069
1009940009,1460,BROADWAY,MANHATTAN,10036,Yes,1025,67.400000000000006,191.20000000000002,,73,1106.8800000000001,182006,Office,2,1022573
1009940045,130,WEST   42 STREET,MANHATTAN,10036,Yes,270,91.4,226.3,,52,1663.15,210000,Office,2,
1009950001,1475,BROADWAY,MANHATTAN,10036,Yes,2366,107.8,346.5,,29,1338.84,132920,Retail,1,1022581
1009950005,1472,BROADWAY,MANHATTAN,10036,Yes,2203,127.8,283.2,,73,15400.85,1601977,Office,1,1085682
1009950033,1111,AVENUE OF THE AMER,MANHATTAN,10036,Yes,882,213.4,362.6,,N/A,30781.84,2212676,Bank/Financial Institution,1,1813351
1009960001,1500,BROADWAY,MANHATTAN,10036,Yes,665,122.60000000000001,299.39999999999998,25.42,N/A,5759.09,535421,Office,1,1022610
1009960012,141,WEST   43 STREET,MANHATTAN,10036,Yes,1627,0,0,,N/A,150.24,0,Other,1,1022612
1009960014,127,WEST   43 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1009960029,1133,AVENUE OF THE AMER,MANHATTAN,10036,Yes,2205,119.10000000000001,272.39999999999998,,72,10073.44,977035,Office,2,1080824
1009960043,120,WEST   44 STREET,MANHATTAN,10036,Yes,1029,129.69999999999999,251.8,0,13,944.57,105301,Hotel,1,1022616
1009960046,130,WEST   44 STREET,MANHATTAN,10036,Yes,1781,246.9,566.79999999999995,,1,1490.8600000000001,79743,Hotel,1,
1009970001,1514,BROADWAY            ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1009970010,153,WEST   44 STREET,MANHATTAN,10036,Yes,1926,116,305.60000000000002,,23,4817.43,471985,Hotel,1,1085016;1085017;1076172
1009970017,133,WEST   44 STREET,MANHATTAN,10036,Yes,1970,84.9,201.3,,18,627.37,85000,Hotel,1,1022628
1009970019,123,WEST   44 STREET,MANHATTAN,10036,Yes,1069,176.5,333.1,,N/A,1261.68,95287,Multifamily Housing,1,1022629
1009970029,1155,AVENUE OF THE AMER,MANHATTAN,10036,Yes,1,78.5,235.70000000000002,,89,4929.07,686902,Office,1,1022631
1009970041,120,WEST   45 STREET,MANHATTAN,10036,Yes,835,68.2,215.9,,86,2443.86,387406,Office,1,1069581
1009980008,149,WEST   45 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1009980012,145,WEST   45 STREET,MANHATTAN,10036,Yes,2299,87.7,225.3,,N/A,692.53,90222,Office,1,1022634
1009980018,125,WEST   45 STREET,MANHATTAN,10036,Yes,2587,102.60000000000001,342.7,,1,554.22,57520,Hotel,1,1022637
1009980024,115,WEST   45 STREET,MANHATTAN,10036,Yes,592,115.4,260.8,,20,491.55,57020,Office,2,2669759
1009980026,109,WEST   45 STREET,MANHATTAN,10036,Yes,2029,41.7,113.9,,N/A,208.64000000000001,60209,Hotel,1,1022641
1009980029,1177,AVENUE OF THE AMER,MANHATTAN,10036,Yes,76,96.7,280.89999999999998,,63,8564.75,976512,Office,1,1076173
1009980047,126,WEST   46 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1009990003,1560,BROADWAY,MANHATTAN,10036,Yes,484,61,161.5,,88,1466.07,267862,Office,2,1022661
1009990009,151,WEST   46 STREET,MANHATTAN,10036,Yes,1884,105.9,254.3,,59,557.27,61160,Office,2,BIN#: 1022663
1009990019,114,WEST   47 STREET,MANHATTAN,10036,Yes,3,63.800000000000004,183.4,,86,3303.34,572369,Bank/Financial Institution,1,1022667
1009990029,1185,AVENUE OF THE AMER,MANHATTAN,10036,Yes,828,119.10000000000001,292.2,,52,10877.6,1041308,Office,1,1083717
1009999062,1568,BROADWAY            ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010000007,157,WEST   47 STREET,MANHATTAN,10036,Yes,1782,118.7,246.20000000000002,,50,889.43000000000006,106076,Hotel,1,
1010000011,145,WEST   47 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010000029,1211,AVENUE OF THE AMER,MANHATTAN,10036,Yes,1881,98.5,274.7,,N/A,16091.85,1825552,Office,2,1022678
1010010006,155,WEST   48 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010010029,1221,AVENUE OF THE AMER,MANHATTAN,10020,Yes,73,116.2,313.5,,71,26513.54,2552494,Office,2,1022693
1010010055,142,WEST   49 STREET,MANHATTAN,10019,Yes,568,136.6,217,,55,798.77,80269,Hotel,1,1022694
1010020001,745,   7 AVENUE,MANHATTAN,10019,Yes,668,176.5,536.29999999999995,,N/A,16945.34,1049811,Office,1,
1010030005,135,WEST   50 STREET,MANHATTAN,10019,Yes,377,132.4,368.7,,73,9818.9500000000007,842394,Office,2,1022708
1010030029,1261,AVENUE OF THE AMER,MANHATTAN,10020,Yes,69,114.5,280.7,,75,19466.05,1979787,Office,2,1022709
1010040020,787,   7 AVENUE,MANHATTAN,10019,Yes,1482,124.4,350.40000000000003,,50,20123.810000000001,1798779,Office,1,1023157
1010040029,1285,AVENUE OF THE AMER,MANHATTAN,10019,Yes,2228,132.80000000000001,338.2,21.74,62,20134.990000000002,1724226,Office,1,1023158
1010040029,1285,AVENUE OF THE AMER,MANHATTAN,10019,Yes,2367,,,13.53,47,,1697226,Office,1,
1010050001,801,   7 AVENUE         ,MANHATTAN,10019,No DOF Record as of 08/01/12,,,,,,,,,,
1010050013,137,WEST   52 STREET    ,MANHATTAN,10019,No DOF Record as of 08/01/12,,,,,,,,,,
1010050029,1301,AVENUE OF THE AMER,MANHATTAN,10019,Yes,2226,137.69999999999999,272,19.49,71,21940.61,2043271,Office,2,1-01005-0029
1010060013,141,WEST   53 STREET,MANHATTAN,10019,Yes,91,71.599999999999994,210.5,14.39,86,5802.9400000000005,898743,Office,1,1-01006-0013
1010070005,153,WEST   54 STREET,MANHATTAN,10019,Yes,67,,,,30,,,Hotel,1,1069590
1010070029,120,WEST   55 STREET,MANHATTAN,10019,Yes,70,149.4,366.40000000000003,,26,24451.54,1866776,Office,2,1083719
1010070049,136,WEST   55 STREET,MANHATTAN,10019,Yes,569,0,0,,N/A,,0,,1,1023383
1010080001,859,   7 AVENUE,MANHATTAN,10019,Yes,1564,156.4,250.4,,38,3286.4500000000003,258920,Hotel,1,"1083723

Alternate Addresses:
867-871 7th Ave
151 West 55 St
859 7th Ave
Shares Fuel Oil with 145 W 55 St. and 859 7th Ave.


1083723"
1010080019,127,WEST   55 STREET,MANHATTAN,10019,Yes,150,88.7,265.89999999999998,20.54,76,4497.88,566643,Office,1,1076176
1010090005,152,WEST   57 STREET,MANHATTAN,10019,Yes,178,93.100000000000009,264.39999999999998,22.83,63,5060,601998,Office,1,1084455
1010090019,123,WEST   56 STREET,MANHATTAN,10019,Yes,1800,179.20000000000002,271.60000000000002,,24,7829.87,537719,Hotel,1,1023455
1010090037,102,WEST   57 STREET    ,MANHATTAN,10019,No DOF Record as of 08/01/12,,,,,,,,,,
1010090046,130,WEST   57 STREET,MANHATTAN,10019,Yes,784,70.7,121.9,,N/A,492.47,83124,Office,1,1023461
1010090050,140,WEST   57 STREET,MANHATTAN,10019,Yes,988,29.8,97.4,,95,244.41,87438,Office,1,1023462
1010100015,123,WEST   57 STREET    ,MANHATTAN,10019,No DOF Record as of 08/01/12,,,,,,,,,,
1010100021,119,WEST   57 STREET,MANHATTAN,10019,Yes,816,85.7,228.20000000000002,,54,864.87,113707,Office,2,1023725
1010100025,109,WEST   57 STREET,MANHATTAN,10019,Yes,203,14.6,47.9,,N/A,340.33,247444,Other,2,
1010100029,1401,AVENUE OF THE AMER  ,MANHATTAN,10019,No DOF Record as of 08/01/12,,,,,,,,,,
1010110001,919,   7 AVENUE,MANHATTAN,10019,Yes,849,139839.6,168158.80000000002,,N/A,4416327.63,400000,Lodging,1,
1010120015,219,WEST   40 STREET,MANHATTAN,10018,Yes,2415,,,,64,,,Office,1,
1010120023,215,WEST   40 STREET,MANHATTAN,10018,Yes,906,53.1,111.8,,97,287.97000000000003,65000,Office,1,1024644
1010120036,570,   7 AVENUE,MANHATTAN,10018,Yes,56,82.3,198.6,11.09,76,1006.9200000000001,143626,Office,1,1024649
1010130001,640,   8 AVENUE,MANHATTAN,10036,Yes,1051,70.900000000000006,174.70000000000002,1.77,N/A,5734.1,1032057,Office,1,1087978
1010130012,256,WEST   42 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010130029,582,   7 AVENUE,MANHATTAN,10036,Yes,115,110.9,313.7,34.07,57,9939.15,998545,Office,1,1024656
1010130039,214,WEST   42 STREET,MANHATTAN,10036,Yes,288,140.4,378.7,,N/A,1400.15,119905,Entertainment/Culture,1,1024660
1010130042,221,WEST   41 STREET,MANHATTAN,10036,Yes,110,64.8,196.20000000000002,33.49,90,1375.09,240677,Office,1,1-01013-0042
1010130057,258,WEST   42 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010139012,234,WEST   42 STREET,MANHATTAN,10036,Yes,629,302.60000000000002,886.5,,N/A,8072.46,308503,Other,1,1024665
1010140001,660,   8 AVENUE,MANHATTAN,10036,Yes,2063,68.900000000000006,201.6,,76,939.62,157500,Office,1,1087142
1010140017,229,WEST   42 STREET    ,MANHATTAN,10036,No DOF Record as of 08/01/12,,,,,,,,,,
1010140033,3,TIMES SQUARE,MANHATTAN,10036,Yes,33,156.69999999999999,375.6,25.84,60,10491.17,841709,Office,1,1024686
