"attributes.Accepts.Credit.Cards","attributes.Alcohol","attributes.Ambience.casual","attributes.Ambience.classy","attributes.Ambience.divey","attributes.Ambience.hipster","attributes.Ambience.intimate","attributes.Ambience.romantic","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Attire","attributes.Caters","attributes.Delivery","attributes.Drive.Thru","attributes.Good.For.Groups","attributes.Good.For.breakfast","attributes.Good.For.brunch","attributes.Good.For.dessert","attributes.Good.For.dinner","attributes.Good.For.latenight","attributes.Good.For.lunch","attributes.Good.for.Kids","attributes.Has.TV","attributes.Noise.Level","attributes.Outdoor.Seating","attributes.Parking.garage","attributes.Parking.lot","attributes.Parking.street","attributes.Parking.valet","attributes.Parking.validated","attributes.Price.Range","attributes.Take.out","attributes.Takes.Reservations","attributes.Waiter.Service","business_id","categories.0","categories.1","city","full_address","hours.Friday.close","hours.Friday.open","hours.Monday.close","hours.Monday.open","hours.Thursday.close","hours.Thursday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Wednesday.close","hours.Wednesday.open","latitude","longitude","name","neighborhoods","open","review_count","stars","state","type","attributes.Happy.Hour","hours","attributes","categories.2","categories.3","categories.4","categories.5","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Coat.Check","attributes.Good.For.Dancing","attributes.Music.dj","attributes.Smoking","attributes.Wi.Fi","neighborhoods.0","attributes.Wheelchair.Accessible","attributes.Dogs.Allowed","attributes.BYOB","attributes.BYOB.1Corkage","attributes.Corkage","attributes.Order.at.Counter","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.karaoke","attributes.Music.live","attributes.Music.video","categories","attributes.By.Appointment.Only","categories.6","attributes.Open.24.Hours","attributes.Music","neighborhoods.1","attributes.Hair.Types.Specialized.In.africanamerican","attributes.Hair.Types.Specialized.In.asian","attributes.Hair.Types.Specialized.In.coloring","attributes.Hair.Types.Specialized.In.curly","attributes.Hair.Types.Specialized.In.extensions","attributes.Hair.Types.Specialized.In.kids","attributes.Hair.Types.Specialized.In.perms","attributes.Hair.Types.Specialized.In.straightperms","attributes.Accepts.Insurance","categories.7","attributes.Ages.Allowed","attributes.Dietary.Restrictions.dairy.free","attributes.Dietary.Restrictions.gluten.free","attributes.Dietary.Restrictions.halal","attributes.Dietary.Restrictions.kosher","attributes.Dietary.Restrictions.soy.free","attributes.Dietary.Restrictions.vegan","attributes.Dietary.Restrictions.vegetarian","categories.8","neighborhoods.2","attributes.Parking","categories.9","attributes.Ambience"
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"quiet",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"46xWJ6rKZxnrSLWro6EOlA","Delis","Restaurants","Phoenix","4025 E Chandler Blvd
Ste 50
Phoenix, AZ 85048","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00",33.3044612,-111.9945753,"The Hub Deli",NA,FALSE,16,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"16:00","07:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"1_43FZHx3P5D7X-CpIR9WA","Delis","Fast Food","Phoenix","2501 West Happy Valley Road
Phoenix, AZ 85058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.711091,-112.1122766,"Jersey Mike's Subs",NA,TRUE,67,3.5,"AZ","business",NA,NA,NA,"Sandwiches","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"PbF6lGbnilFg7NECHcf6Tw","Pizza","Chicken Wings","Phoenix","7804 N 27th Ave
Phoenix, AZ 85051","00:00","14:00","23:00","11:30","23:00","11:30","23:00","11:30","23:00","11:30",33.5513424,-112.1169946,"Cleopatra Bistro Pizza",NA,FALSE,11,3.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"00:00","11:30","23:00","15:00",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"hVKTsUaaJkOKR9v5BY04_A","Sandwiches","Restaurants","Phoenix","11 W Washington St
Ste 175
Phoenix, AZ 85003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4482076863059,-112.074709351834,"Jimmy John's",NA,TRUE,46,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"GDeu_BPyb4PBDZSv1J9-6A","American (Traditional)","Restaurants","Phoenix","19401 N Cave Creek Rd
Phoenix, AZ 85024","21:00","12:00",NA,NA,"21:00","12:00","21:00","12:00","21:00","12:00",33.662594,-112.030244,"On Deck Sports Grill",NA,FALSE,8,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"21:00","12:00","21:00","12:00",NA,NA,NA,NA,"no",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"ksD6Pv6wOocscrEMqfnYbA","American (Traditional)","Hot Dogs","Phoenix","4727 N Central Ave
Phoenix, AZ 85012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.506856,-112.073396,"The DawgFather Grill",NA,FALSE,16,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"very_loud",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"pDC6ODmk4rCHW1Syeqc87Q","Delis","Fast Food","Phoenix","3502 W Cactus Rd
Phoenix, AZ 85029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.596776,-112.134449,"Eat This!",NA,TRUE,14,3.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"dec2TzjQ1skgmugHKJyLwQ","Burgers","Fast Food","Phoenix","2770 W Peoria Ave
Phoenix, AZ 85029","01:30","10:30","01:00","10:30","01:00","10:30","01:00","10:30","01:00","10:30",33.5823910309502,-112.11985347791,"In-N-Out Burger",NA,TRUE,81,4,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"01:30","10:30","01:00","10:30",NA,NA,NA,NA,"no",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,TRUE,FALSE,"QpWBVqsrJSXf7blGQEP9WQ","Hot Dogs","Sandwiches","Phoenix","4280 E Indian School Rd
Phoenix, AZ 85018","21:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30","21:00","10:30",33.4949805,-111.9898781,"Joeys of Chicago",NA,FALSE,23,3,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"21:00","10:30","20:00","11:00",NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"GHYOl_cnERMOhkCK_mGAlA","American (New)","Restaurants","Phoenix","3433 N 56th St
Phoenix, AZ 85018","22:00","11:00","21:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.4876239,-111.960833,"Kitchen 56",NA,TRUE,236,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","09:00","21:00","09:00",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,TRUE,TRUE,"GYPHQGaB4Oeq9veH-p2nKA","American (New)","Restaurants","Phoenix","1301 E Northern Ave
Phoenix, AZ 85020","22:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00","21:00","11:00",33.552694,-112.0542748,"Thirteen North",NA,TRUE,158,4,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","08:30","21:00","08:30",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"average",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"hvaOgvC3F9b0G1eefGlzNQ","American (Traditional)","Restaurants","Phoenix","3549 W Thunderbird Rd
Phoenix, AZ 85053","02:00","11:30",NA,NA,"02:00","11:30","00:00","11:30","02:00","11:30",33.6095270433633,-112.134532928467,"Thunderbird Roadhouse",NA,FALSE,28,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"02:00","11:30","00:00","11:30",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"AtcthKiiImxkZAm3w8ACzA","Burgers","Restaurants","Phoenix","17015 N 7th St
Phoenix, AZ 85022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.640714,-112.065001,"Burger King",NA,TRUE,13,1.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"loud",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,TRUE,TRUE,"kJFS_3WlP6TFdNUYt6V6FA","American (New)","Restaurants","Phoenix","1100 N Central Ave
Phoenix, AZ 85004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.488547,-112.076855,"Cycle",NA,FALSE,13,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"k_aOcqWOHWprjs7ykdzlAQ","American (New)","Restaurants","Phoenix","3800 E Sky Harbor Blvd
Phoenix, AZ 85034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4346646089965,-111.994210481644,"Jose Roux",NA,TRUE,69,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"very_loud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"JMjjXpNR4EAooX6jtwNEaw","Burgers","Hot Dogs","Phoenix","Chase Field
401 E Jefferson St
Phoenix, AZ 85004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.445956,-112.06625,"Double Headers",NA,TRUE,5,3,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"casual",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,FALSE,FALSE,"jVlbfVJB_oGcFf8Yq55-QA","Hot Dogs","Sandwiches","Phoenix","401 E Jefferson St
Chase Field
Phoenix, AZ 85004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.445956,-112.06625,"Big Dawgs",NA,TRUE,4,3.5,"AZ","business",NA,NA,NA,"Salad","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"beer_and_wine",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"tfVKzEDu8XYyP8KO1dsNvQ","Burgers","American (Traditional)","Phoenix","4041 E Thomas Rd
Ste 124
Phoenix, AZ 85018","19:00","11:00","15:00","11:00","15:00","11:00","15:00","11:00","15:00","11:00",33.479767,-111.993983,"Two Hippies Gnarly Burger Joint",NA,TRUE,135,4.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"15:00","11:00",NA,NA,NA,NA,NA,NA,"free",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"full_bar",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"loud",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,"PN3aQAH-RONnK-ahkNm0xg","American (Traditional)","Restaurants","Phoenix","1515 E Bethany Home Rd
Phoenix, AZ 85014","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00","02:00","11:00",33.5230997097142,-112.049281851815,"Zipps Sports Grill",NA,TRUE,146,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"02:00","11:00","02:00","11:00",NA,NA,NA,NA,"no",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"quiet",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,"gvSB2TlcxAOs_ppZ44iirg","Pizza","Restaurants","Phoenix","4747 E Elliot Rd
Phoenix, AZ 85044","23:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30","22:00","10:30",33.348162,-111.9819,"Naked Pizza",NA,FALSE,26,3.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"23:00","10:30","22:00","10:30",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,"m0leozN1maqhJdi-VbQusQ","Pizza","Restaurants","Phoenix","25155 N 67th Ave
Phoenix, AZ 85083","23:00","10:30","23:00","10:30","23:00","10:30","23:00","10:30","23:00","10:30",33.713692,-112.202428,"Naked Pizza",NA,FALSE,12,3,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"23:00","10:30","23:00","10:30",NA,NA,NA,NA,"free",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"average",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,NA,"W8h4bpdBGDIncWRLGxdjHA","Pizza","Restaurants","Phoenix","1201 North 59th Ave
Phoenix, AZ 85043","22:00","06:00","22:00","07:00","22:00","07:00","22:00","07:00","22:00","07:00",33.461403,-112.184512,"Chester's Chicken",NA,TRUE,4,1.5,"AZ","business",NA,NA,NA,NA,NA,NA,NA,"22:00","08:00","21:00","10:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"very_loud",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,"TVsnQld_z5eHDMnkH9s7bw","Burgers","Restaurants","Phoenix","3102 N 16th St
Phoenix, AZ 85014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.484011,-112.048027,"Fat Ass Burger",NA,FALSE,6,2,"AZ","business",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"pAHUC05ceak48e745i6G4g","Burgers","American (Traditional)","Phoenix","4001 E Bell Rd
Ste 102
Phoenix, AZ 85032","21:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00","20:00","11:00",33.6399134922112,-111.995703477307,"Paradise Valley Burger Company",NA,TRUE,577,4.5,"AZ","business",NA,NA,NA,"Mexican","Restaurants",NA,NA,"21:00","11:00",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"JIDomCi5MbWGcKPtknFZvg","Sandwiches","Breakfast & Brunch","Phoenix","501 N 44th St
Ste 175
Phoenix, AZ 85008","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00",33.454328,-111.9866783,"The Lunch Lounge",NA,TRUE,45,4.5,"AZ","business",NA,NA,NA,"Delis","Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"free",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRUE,"none",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"casual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"average",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,"XmDiFI8SuougNUi02ZCdwA","Burgers","Fast Food","Phoenix","2641 N 44th St
Phoenix, AZ 85008","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00","22:00","11:00",33.4780567,-111.9865351,"Five Guys Burgers and Fries",NA,TRUE,49,3.5,"AZ","business",NA,NA,NA,"Restaurants",NA,NA,NA,"22:00","11:00","22:00","11:00",NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
