,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
4402,Simulation,Rated 3 stars out of five stars,Jamina Wittke,Design Home,Top Grossing Games,"Its really good! Very addictive. But I haven't received all of my prizes! I wasn't given the Blue couch (Building a brand in bali) and around a week ago I didn't get the same (or similar) red couch ! :( please sort this, the prizes are the whole excitement of the game! I regularly spend money on the game. Also, would be great to connect with people and be able to borrow like on Covet fasion. Also, let us keep our prizes please. You dont give enough money to enter competitions for you to then take the prizes after 5 uses??","2,9,2017",Crowdstar Inc,3,527,666,0,0.9803,0.025,0,0.268
4403,Simulation,Rated 3 stars out of five stars,anonymous,Design Home,Top Grossing Games,I love the app and the game. The grapics are wonderful. But the down side to this app is that my boyfriend plays this game also and wanted to log onto his fb account on my phone since my screen is bigger and then it wouldn't let him on his account it linked my game to his fb account. You can only play 1 account on this game. Nobody else can log in from another fb account without it linking your game to their account. I would rate this game 5 stars but after this problem I'm giving it a 3.,"2,9,2017",Crowdstar Inc,3,493,666,0,0.6203,0.04,0,0.107
4404,Simulation,Rated 2 stars out of five stars,anonymous,Design Home,Top Grossing Games,"This app needs a lot of work!  The concept is great but difficult to play because of the constant needing to accumulate diamonds and money.  It constantly crashes, and loops that error message.  Diamonds and money are lost.  To play on my Samsung 7, the inventory descriptions are so small I need a magnifying glass.","2,10,2017",Crowdstar Inc,2,316,667,0,-0.3164,0.155,0,0.135
4405,Simulation,Rated 2 stars out of five stars,Stacey Stuenkel,Design Home,Top Grossing Games,Great game and concept. Love the designing. But the items never change. You never really win anything new. You cant afford to buy anything without spending your weekly paycheck. I  spend quite a bit of money on the game and I have used the free diamonds option but it NEVER works. And when i contact the help center i get an auto generated message saying i was already given my diamonds. Game needs some work.,"2,10,2017",Crowdstar Inc,2,409,667,0,0.8274,0.028,0,0.141
4406,Simulation,Rated 3 stars out of five stars,Diane Cook,Design Home,Top Grossing Games,"The items for the most part are too expensive and I hate that you don't get unlimited use of what you own. Also you should be able to borrow a piece from your friends who play like you can in Covet. The diamond items are also too pricey. We need a bigger daily payout than what we get, too.","2,8,2017",Crowdstar Inc,3,290,665,0,0.6908,0.057,0,0.16
4407,Simulation,Rated 4 stars out of five stars,anonymous,Design Home,Top Grossing Games,"I wish you could arrange the furniture where you would like it.  The fact that you only get $500 for your reward is crazy, especially when the one challenge they required an item over $3000.  How is that fair.  The diamonds aren't even worth more then the cash.  Dont get unlimited use on the prizes you win.  I enjoy playing the game but if i cant save enough money for you requirements for the challenge it makes it disappointing.  And the judgeing seems unfair as to who doesnt follow the instructions at the beginning of what the customer wants.","2,9,2017",Crowdstar Inc,4,549,666,0,-0.4263,0.131,0,0.159
4408,Casual,Rated 1 stars out of five stars,Talesheia Scott,Farm Heroes Saga,Top Grossing Games,I have been playing this game for over 3 or so years but I will need a refund on the last 3day of in game purchases due to the game crashing during the game play it has waisted my money and gold bars not sure what you people have done to this game but it's sad I Uninstalled reinstalled and still the same sucks favorite game going down the drain,"2,4,2017",King,1,346,661,0,-0.3276,0.127,0,0.11
4409,Casual,Rated 4 stars out of five stars,Lauren Hutchinson,Farm Heroes Saga,Top Grossing Games,"This is such an addictive and cool game. I have more than 300000 beans but cannot do anything with it. With the next update,make it possible that we are able to use the beans to e.g  spades. That would be great","2,7,2017",King,4,210,664,0,0.8074,0.0,0,0.161
4410,Casual,Rated 2 stars out of five stars,Courtney G,Farm Heroes Saga,Top Grossing Games,"App keeps crashing after each round, there is no reason why and I've been sending reports for a week now. Please help. I would hate to Uninstall","2,9,2017",King,2,144,666,0,-0.2263,0.185,0,0.157
4411,Casual,Rated 5 stars out of five stars,kaitlyn curley,Farm Heroes Saga,Top Grossing Games,"Great game, been hooked!! Only bad thing is my quests disappear randomly and I can't get them back. Other that that such a great game.","2,6,2017",King,5,134,663,0,0.658,0.163,0,0.265
4412,Casual,Rated 5 stars out of five stars,rajeev aravind,Farm Heroes Saga,Top Grossing Games,"Awesome game, I am reaching 1200 levels pretty soon, the only draw back is there is no new challenges as the game progresses, might be because the developer is busy in creating new games!!!!","2,10,2017",King,5,190,667,0,0.8902,0.051,0,0.32
4413,Casual,Rated 5 stars out of five stars,Deepti Beri Kumar,Farm Heroes Saga,Top Grossing Games,Addictive to me atleast!! Most fav pastime.. one and the only game i've been playing since months and didnt quit :) thumbs up !!,"2,7,2017",King,5,128,664,0,0.5833,0.083,0,0.211
4414,Casual,Rated 4 stars out of five stars,mBenQ EBS,Farm Heroes Saga,Top Grossing Games,Please redesign to consume less ram. On my old device with free ram 250mb it always force close. I will give 5*,"2,7,2017",King,4,111,664,0,0.6808,0.0,0,0.228
4424,Casino,Rated 3 stars out of five stars,Kristi Abletes,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,This is a great game if only you didn't have to use a lot of bingo credits to play each game and yet they don't provide enough bingo credits for you to fully enjoy the game. You will need to purchase bingo credits all the time in order to enjoy the game. Not really worth my money since they never give more to begin with.,"1,23,2017",Playtika Santa Monica,3,322,649,0,0.969,0.0,0,0.296
4425,Casino,Rated 1 stars out of five stars,anonymous,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"If you just want to take up space on your devise then download this game. It is the worst game ever, 4 yrs of playing and still can't complete rooms. Daily tournament  is a joke you can't get all ur pieces to complete that room either. What a bleeping joke. GOOD RIDDANCE  BINGO BLITZ","1,25,2017",Playtika Santa Monica,1,284,651,0,0.6166,0.068,0,0.185
4426,Casino,Rated 3 stars out of five stars,Bettyanne Sylvia,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I updated my Bingo Blitz today n now all of a sudden I can't play the game anymore. It said something about wi-fi. I never needed wi-fi to play before. How come I need it now?? Bingo Blitz is one of my favorite games n I really want to play again. Can I undo the update? Can you pls help me with this matter. Thank you for ur time.,"2,7,2017",Playtika Santa Monica,3,331,664,0,0.6858,0.087,0,0.183
4427,Casino,Rated 1 stars out of five stars,Amber Martin,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,Your game cheats people. Had a good bingo an it says it was bad. Two number were covered by a star from one of my power ups. Then the other 3 numbers were called but bad bingo how's that. Your games bullshit an I'm deleting it! Has happened to me repeatedly!,"2,4,2017",Playtika Santa Monica,1,258,661,0,-0.9272,0.246,0,0.052
4428,Casino,Rated 1 stars out of five stars,Sandi Peters,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"WORST bingo /slot game ever! Been playing for almost 5 years and game just gets worse!  Daily spin is a joke  (2 credits, every single time nothing EVER on left side ) Games are to expensive with what is given out as logging. Never any bonuses or credits given out when you level up!  And you might get one small win a day on slots. I was elite but I cancelled. Just not worth it any more! Complaining only falls on deaf ears!!!","1,23,2017",Playtika Santa Monica,1,428,649,0,-0.6216,0.147,0,0.124
4429,Casino,Rated 5 stars out of five stars,Jodi Carter,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,"Even when I press Bingo, 1 or 2 seconds later the round ends & I don't get the additional points like I shoul.  I have put out quite a bit of $ to play your game.  You think that your game would process my pressing the Bingo Key better....to benefit me & not your game business.","1,20,2017",Playtika Santa Monica,5,278,646,0,0.7845,0.0,0,0.155
4430,Casino,Rated 3 stars out of five stars,Dance Music SusanR,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,I very much like playing Bingo but am tired of being cheated on my five free daily games. How is it in a regular room the game knows you were frozen/booted from a room and you get your credits back. In daily free room you get a zero & lose the game! Even if you have got coined squares before it booted you! That's called cheating me!!!!!!!,"1,23,2017",Playtika Santa Monica,3,340,649,0,-0.6539,0.207,0,0.18
4431,Casino,Rated 1 stars out of five stars,Pamela Milroy,Bingo Blitz: Bingo+Slots Games,Top Grossing Games,GAME HAS NOT LOADED FOR 6 DAYS. I HAVE MISSED ALL THE DAILY COINS AND CREDITS AS WELL AS THE AGGRAVATION OF WASTED SPACE ON MY PHONE. I LOVE THE APP WHEN IT IS WORKING. LESS NEW AND MORE WORK ON FIXING PROBLEMS PLEASE.,"1,30,2017",Playtika Santa Monica,1,218,656,0,0.4588,0.152,0,0.209
4432,Casino,Rated 1 stars out of five stars,Ken Dahinden,Caesars Slot Machines & Games,Top Grossing Games,No play time. Eats coins . Dead spin after dead spin. Bonuses are very rare and are worthless compared to the amount of coins you have to pump in to hit a free spin or bonus mode.  Like adding insult to injury. Waste of money for sure. I recommend you not buy coins.,"2,9,2017",Playtika,1,266,666,0,-0.5423,0.287,0,0.255
4433,Casino,Rated 5 stars out of five stars,Richard Naylor,Caesars Slot Machines & Games,Top Grossing Games,"I really enjoy the variety of the hundred or so slots on this wonderful app, the beautiful graphics, lots of great bonuses, the fact that you can win enough that there is no need to buy anything(unlike a lot of the slots that I've tried) and that any slot can be active or not in case of space issues. I'm enjoying the Alien Invasion slot! In my top two along with DUC. CAESARS ROCKS!!!!","2,10,2017",Playtika,5,387,667,0,0.985,0.023,0,0.335
4434,Casino,Rated 3 stars out of five stars,Robert Wilson,Caesars Slot Machines & Games,Top Grossing Games,"Please get rid of the big and mega win graphics along with the 5 of a kind. They are so slow and annoying. If you can't make them faster, at least give us the option to turn them off.","2,10,2017",Playtika,3,183,667,0,0.7605,0.065,0,0.209
4435,Casino,Rated 1 stars out of five stars,Rita Grant,Caesars Slot Machines & Games,Top Grossing Games,"The designers get 5 stars for the great games they create. Playtika as a company gets a 1 and that's being kind. They say everything is done by Random Number Generator which is a joke. It is nog unusual to get the same daily bonus spin a week straight. Customer service usually blames your computer for any issues you have. If you are lucky enough to be one of the chosen few that will make billions you will like the game. If you are like the majority of us, don't start playing. You will get hooked but dealing with it will frustrate you to no end.","2,10,2017",Playtika,1,550,667,3,0.4946,0.087,0,0.159
4436,Casino,Rated 2 stars out of five stars,Barbara Bruins,Caesars Slot Machines & Games,Top Grossing Games,When your coins get low you can't hit. Its more like they want you to purchase coins which I've done but then didn't hit phone bill was so large I'll never purchase I'll just wait till my coins tally back up however the games are fun to play a nice past time when there is nothing to watch on TV,"2,9,2017",Playtika,2,295,666,0,0.9166,0.022,0,0.209
