Year,Leading.Cause,Sex,Race_Ethnicity,Deaths,Death.Rate,Age.Adjusted.Death.Rate,Population,TotalMortality,PrematureDeathsPercent,InfantMortality,MotorVehicleMortality,UnintentionalInjuryMortality,UnintentionalInjuryHospitalizations,PoisoningHospitalizations,FallHospitalizations,AsthmaHospitalizations,AsthmaHospitalizationsBelow17,ChronicLowerRespiratoryDiseaseMortality,ChronicLowerRespiratoryDiseaseHospitalizations,DiabetesMortality,DiabetesPrimaryDiagnosisHospitalizations,DiabetesAnyDiagnosisHospitalizations,DiabetesShortTermComplicationsHospitalizations,DiabetesShortTermComplicationsHospitalizations18Up,LungCancerIncidence,ColorectalCancerMortality,ColorectalCancerIncidence,FemaleBreastCancerMortality,FemaleLateStageBreastCancerIncidence,CervixUteriCancerMortality,CervicalCancerIncidence,DrugRelatedHospitalizations,SuicideMortality,HeartDiseaseMortality,HeartDiseaseHospitalizations,CerebrovascularDiseaseStrokeMortality,CerebrovascularDiseaseStrokeHospitalizations,CoronaryHeartDiseaseMortality,CoronaryHeartDiseaseHospitalizations,CongestiveHeartFailureMortality,CongestiveHeartFailureHospitalizations,YearsOfPotentialLifeLost
2009,Influenza (Flu) and Pneumonia (J09-J18),F,Hispanic,216,18,22.8,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,Influenza (Flu) and Pneumonia (J09-J18),F,White Non-Hispanic,629,43.8,23.1,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,Influenza (Flu) and Pneumonia (J09-J18),M,Asian and Pacific Islander,84,16.5,26.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2009,Influenza (Flu) and Pneumonia (J09-J18),M,Black Non-Hispanic,207,24.4,33.3,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2009,Influenza (Flu) and Pneumonia (J09-J18),M,Hispanic,183,16.3,30.9,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,Influenza (Flu) and Pneumonia (J09-J18),M,White Non-Hispanic,555,41.3,34.3,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",F,Asian and Pacific Islander,17,3.1,3.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2009,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,Asian and Pacific Islander,35,6.9,6.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2009,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",M,White Non-Hispanic,191,14.2,13,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,Malignant Neoplasms (Cancer: C00-C97),F,Asian and Pacific Islander,398,72.5,83.5,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2009,Malignant Neoplasms (Cancer: C00-C97),F,Black Non-Hispanic,1735,165.7,151.1,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2009,Malignant Neoplasms (Cancer: C00-C97),F,Hispanic,1097,91.6,107.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,Malignant Neoplasms (Cancer: C00-C97),F,White Non-Hispanic,3346,232.9,159,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,Malignant Neoplasms (Cancer: C00-C97),M,Asian and Pacific Islander,506,99.1,127,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2009,Malignant Neoplasms (Cancer: C00-C97),M,Black Non-Hispanic,1557,183.4,228.8,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2009,Malignant Neoplasms (Cancer: C00-C97),M,Hispanic,1180,105.1,172.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,Malignant Neoplasms (Cancer: C00-C97),M,White Non-Hispanic,3236,240.5,205.6,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,Hispanic,57,4.8,4.7,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",F,White Non-Hispanic,75,5.2,5.1,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,Hispanic,145,12.9,13.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2009,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",M,White Non-Hispanic,221,16.4,14.8,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2009,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",F,Black Non-Hispanic,75,7.2,6.7,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Asian and Pacific Islander,25,4.4,5.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,Hispanic,58,4.8,5.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",F,White Non-Hispanic,163,11.4,7.8,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Asian and Pacific Islander,54,10.4,13.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Black Non-Hispanic,147,17.3,18.3,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,Hispanic,132,11.6,13.9,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,"Accidents Except Drug Posioning (V01-X39, X43, X45-X59, Y85-Y86)",M,White Non-Hispanic,271,20.2,18.4,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,All Other Causes,F,Asian and Pacific Islander,238,42.3,51.6,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,All Other Causes,F,Black Non-Hispanic,1326,126.5,117.4,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,All Other Causes,F,Hispanic,1007,82.7,94.6,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,All Other Causes,F,White Non-Hispanic,2140,149.7,93.9,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,All Other Causes,M,Asian and Pacific Islander,308,59.2,77.2,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,All Other Causes,M,Black Non-Hispanic,1230,144.5,166.2,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,All Other Causes,M,Hispanic,1167,102.1,150,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,All Other Causes,M,White Non-Hispanic,2034,151.6,130.9,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Alzheimer's Disease (G30),F,Black Non-Hispanic,88,8.4,7.3,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Alzheimer's Disease (G30),F,Hispanic,71,5.8,7.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Alzheimer's Disease (G30),F,White Non-Hispanic,247,17.3,7.5,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,"Assault (Homicide: Y87.1, X85-Y09)",M,Black Non-Hispanic,299,35.1,35.5,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Cerebrovascular Disease (Stroke: I60-I69),F,Asian and Pacific Islander,89,15.8,19.2,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Cerebrovascular Disease (Stroke: I60-I69),F,Black Non-Hispanic,259,24.7,22.2,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Cerebrovascular Disease (Stroke: I60-I69),F,Hispanic,168,13.8,16.7,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Cerebrovascular Disease (Stroke: I60-I69),F,White Non-Hispanic,382,26.7,14.1,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Cerebrovascular Disease (Stroke: I60-I69),M,Asian and Pacific Islander,83,15.9,21.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Cerebrovascular Disease (Stroke: I60-I69),M,Black Non-Hispanic,171,20.1,23.9,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Cerebrovascular Disease (Stroke: I60-I69),M,Hispanic,140,12.3,21.4,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Cerebrovascular Disease (Stroke: I60-I69),M,White Non-Hispanic,276,20.6,17.2,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Certain Conditions originating in the Perinatal Period (P00-P96),F,Asian and Pacific Islander,18,3.2,4,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Asian and Pacific Islander,18,3.5,3.1,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,"Chronic Liver Disease and Cirrhosis (K70, K73)",M,Hispanic,150,13.1,17.6,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Chronic Lower Respiratory Diseases (J40-J47),F,Asian and Pacific Islander,28,5,6.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Chronic Lower Respiratory Diseases (J40-J47),F,Black Non-Hispanic,206,19.6,17.7,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Chronic Lower Respiratory Diseases (J40-J47),F,Hispanic,156,12.8,15.4,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Chronic Lower Respiratory Diseases (J40-J47),F,White Non-Hispanic,501,35,20.7,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Chronic Lower Respiratory Diseases (J40-J47),M,Asian and Pacific Islander,61,11.7,17.8,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Chronic Lower Respiratory Diseases (J40-J47),M,Black Non-Hispanic,202,23.7,30.9,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Chronic Lower Respiratory Diseases (J40-J47),M,Hispanic,149,13,23.9,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Chronic Lower Respiratory Diseases (J40-J47),M,White Non-Hispanic,388,28.9,24.2,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Diabetes Mellitus (E10-E14),F,Asian and Pacific Islander,51,9.1,11.3,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Diabetes Mellitus (E10-E14),F,Black Non-Hispanic,384,36.6,33,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Diabetes Mellitus (E10-E14),F,Hispanic,219,18,21.5,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Diabetes Mellitus (E10-E14),F,White Non-Hispanic,258,18,11.1,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,Diabetes Mellitus (E10-E14),M,Asian and Pacific Islander,64,12.3,15.5,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,Diabetes Mellitus (E10-E14),M,Black Non-Hispanic,279,32.8,41,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,Diabetes Mellitus (E10-E14),M,Hispanic,187,16.4,27.3,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
2010,Diabetes Mellitus (E10-E14),M,White Non-Hispanic,245,18.3,15.6,2809904,579,32.3,2.6,2.8,22.3,55.3,8.2,211.5,7.8,8.9,22.4,19.6,12.8,10,138.1,1.1,2.5,59,14.2,42,21.7,46.7,1.9,7.1,20.8,8.1,194.8,70.4,16.4,15.4,174.4,25.6,5.8,16.4,4551
2010,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Asian and Pacific Islander,394,70.1,89.7,1231999,360.7,46.5,2.2,3.3,10.6,24.8,2.3,84.3,5.6,9.2,12.1,9.8,13.2,5,100.7,0.5,0.9,45,10.7,34.2,8.9,30,1.9,9.5,1.9,5.4,98.1,36.1,18.8,11.6,87.9,17.1,2.3,7.6,2735
2010,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Black Non-Hispanic,2282,217.7,194.2,1961163,696.7,56.4,7.3,3.9,18,54.9,13.5,94.9,44.1,74.6,21.3,57.1,36.6,37.3,336.3,5,13.5,49.7,18.3,44.7,27.8,50.3,4.8,11.6,33.8,3.5,215.5,106.8,24.2,29.1,191.1,29.7,5.7,39.2,7797
2010,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",F,Hispanic,1316,108.1,133.2,2460898,509.1,53.7,3.6,3.6,17.9,47.9,8.9,110.1,33.8,44.3,17.7,44.2,21.8,22.6,250.6,3,6.9,33,13.6,34.2,15.5,34.4,3.3,9.6,22.6,4.4,143.8,73.6,20.1,17.5,128.3,26.9,4.1,22.5,4228
